date,time,day_of_week,male_adult,female_adult,male_old,female_old,male_young,female_young
2018-08-26,21:00,일,155,80,121,35,142,21
2018-08-26,22:00,일,76,45,55,44,9,34
2018-08-26,23:00,일,56,48,19,19,49,49
2018-08-27,00:00,월,55,22,133,86,68,59
2018-08-27,01:00,월,105,76,39,91,98,33
2018-08-27,02:00,월,122,43,62,98,122,86
2018-08-27,03:00,월,78,89,152,54,105,90
2018-08-27,04:00,월,147,15,29,45,32,16
2018-08-27,05:00,월,120,75,49,33,45,90
2018-08-27,06:00,월,73,174,250,203,198,145
2018-08-27,07:00,월,181,101,230,30,161,276
2018-08-27,08:00,월,177,176,264,214,458,141
2018-08-27,09:00,월,213,165,262,119,244,30
2018-08-27,10:00,월,38,113,85,193,96,159
2018-08-27,11:00,월,125,133,173,113,116,160
2018-08-27,12:00,월,249,129,175,174,373,254
2018-08-27,13:00,월,263,79,161,151,111,224
2018-08-27,14:00,월,273,162,182,113,41,40
2018-08-27,15:00,월,42,26,214,121,72,162
2018-08-27,16:00,월,267,99,300,95,202,165
2018-08-27,17:00,월,245,125,58,101,234,195
2018-08-27,18:00,월,244,234,433,277,382,199
2018-08-27,19:00,월,69,227,64,144,177,273
2018-08-27,20:00,월,195,138,181,92,155,132
2018-08-27,21:00,월,261,70,277,94,248,62
2018-08-27,22:00,월,67,34,134,49,39,69
2018-08-27,23:00,월,141,20,70,59,112,28
2018-08-28,00:00,화,108,27,141,38,110,70
2018-08-28,01:00,화,81,46,167,30,82,31
2018-08-28,02:00,화,24,74,105,71,92,37
2018-08-28,03:00,화,133,29,102,100,110,12
2018-08-28,04:00,화,130,59,46,25,21,88
2018-08-28,05:00,화,119,14,56,79,119,69
2018-08-28,06:00,화,179,113,337,63,63,118
2018-08-28,07:00,화,340,266,74,58,399,177
2018-08-28,08:00,화,225,317,396,133,63,63
2018-08-28,09:00,화,151,134,320,111,197,26
2018-08-28,10:00,화,208,86,162,184,148,45
2018-08-28,11:00,화,44,147,286,109,165,218
2018-08-28,12:00,화,153,138,419,202,190,229
2018-08-28,13:00,화,150,258,337,152,113,99
2018-08-28,14:00,화,83,101,174,46,209,52
2018-08-28,15:00,화,203,95,307,106,242,226
2018-08-28,16:00,화,78,177,40,212,201,37
2018-08-28,17:00,화,249,193,254,201,232,217
2018-08-28,18:00,화,376,267,153,75,97,232
2018-08-28,19:00,화,424,283,389,93,207,194
2018-08-28,20:00,화,257,27,204,26,78,212
2018-08-28,21:00,화,339,169,139,96,109,149
2018-08-28,22:00,화,166,30,67,60,108,80
2018-08-28,23:00,화,17,69,66,26,40,50
2018-08-29,00:00,수,31,103,17,67,111,98
2018-08-29,01:00,수,136,66,136,74,21,76
2018-08-29,02:00,수,157,26,147,78,128,34
2018-08-29,03:00,수,165,97,99,77,160,26
2018-08-29,04:00,수,129,87,117,98,27,58
2018-08-29,05:00,수,94,62,63,19,126,54
2018-08-29,06:00,수,63,169,168,208,317,65
2018-08-29,07:00,수,163,213,465,158,312,261
2018-08-29,08:00,수,145,83,452,307,409,216
2018-08-29,09:00,수,182,127,71,95,214,204
2018-08-29,10:00,수,272,166,150,154,54,94
2018-08-29,11:00,수,267,208,300,213,136,172
2018-08-29,12:00,수,246,31,430,72,303,212
2018-08-29,13:00,수,432,82,414,174,241,125
2018-08-29,14:00,수,284,155,327,188,163,199
2018-08-29,15:00,수,136,207,330,143,71,88
2018-08-29,16:00,수,322,118,238,81,133,134
2018-08-29,17:00,수,233,64,143,61,281,43
2018-08-29,18:00,수,163,334,89,187,399,54
2018-08-29,19:00,수,432,252,455,240,89,320
2018-08-29,20:00,수,223,205,172,179,98,166
2018-08-29,21:00,수,88,152,158,32,66,86
2018-08-29,22:00,수,47,22,93,102,106,106
2018-08-29,23:00,수,165,61,31,109,29,15
2018-08-30,00:00,목,36,28,167,103,44,50
2018-08-30,01:00,목,75,64,151,42,130,35
2018-08-30,02:00,목,126,53,112,87,182,78
2018-08-30,03:00,목,150,113,115,43,134,50
2018-08-30,04:00,목,168,109,166,114,30,124
2018-08-30,05:00,목,18,69,182,72,101,55
2018-08-30,06:00,목,240,208,227,206,101,221
2018-08-30,07:00,목,450,84,484,281,160,217
2018-08-30,08:00,목,520,165,318,257,506,52
2018-08-30,09:00,목,153,57,93,178,99,146
2018-08-30,10:00,목,324,238,48,167,112,123
2018-08-30,11:00,목,183,135,292,211,347,117
2018-08-30,12:00,목,87,79,463,162,70,100
2018-08-30,13:00,목,239,149,378,99,180,63
2018-08-30,14:00,목,275,117,125,101,48,67
2018-08-30,15:00,목,281,170,197,107,168,200
2018-08-30,16:00,목,120,72,345,73,223,92
2018-08-30,17:00,목,50,168,99,167,223,106
2018-08-30,18:00,목,87,300,182,243,543,330
2018-08-30,19:00,목,236,48,123,236,394,39
2018-08-30,20:00,목,80,147,91,32,99,98
2018-08-30,21:00,목,232,67,103,217,213,153
2018-08-30,22:00,목,117,105,184,84,30,70
2018-08-30,23:00,목,61,69,159,97,26,16
2018-08-31,00:00,금,199,91,88,74,59,80
2018-08-31,01:00,금,42,97,115,124,30,15
2018-08-31,02:00,금,34,75,103,65,194,35
2018-08-31,03:00,금,72,52,182,25,33,116
2018-08-31,04:00,금,85,65,20,126,179,55
2018-08-31,05:00,금,37,58,177,50,26,100
2018-08-31,06:00,금,192,233,178,30,163,102
2018-08-31,07:00,금,322,264,239,51,95,319
2018-08-31,08:00,금,515,88,95,389,261,255
2018-08-31,09:00,금,186,266,108,204,47,181
2018-08-31,10:00,금,384,238,343,109,90,133
2018-08-31,11:00,금,327,47,139,225,190,152
2018-08-31,12:00,금,234,349,298,275,196,220
2018-08-31,13:00,금,444,314,239,133,433,147
2018-08-31,14:00,금,190,40,178,84,268,202
2018-08-31,15:00,금,356,214,251,62,128,167
2018-08-31,16:00,금,214,45,174,211,212,51
2018-08-31,17:00,금,307,70,186,170,313,148
2018-08-31,18:00,금,423,249,515,382,144,333
2018-08-31,19:00,금,270,100,356,149,399,364
2018-08-31,20:00,금,315,266,45,68,274,152
2018-08-31,21:00,금,225,49,391,182,53,87
2018-08-31,22:00,금,125,83,84,30,168,41
2018-08-31,23:00,금,98,45,178,13,142,98
2018-09-01,00:00,토,85,22,24,41,60,46
2018-09-01,01:00,토,21,38,82,43,42,10
2018-09-01,02:00,토,60,26,42,30,41,17
2018-09-01,03:00,토,52,52,35,42,57,58
2018-09-01,04:00,토,63,54,85,16,17,11
2018-09-01,05:00,토,57,53,67,32,17,11
2018-09-01,06:00,토,110,20,35,80,123,30
2018-09-01,07:00,토,76,136,100,84,128,123
2018-09-01,08:00,토,200,149,168,93,113,89
2018-09-01,09:00,토,99,82,19,65,46,62
2018-09-01,10:00,토,164,102,57,14,132,44
2018-09-01,11:00,토,144,31,69,73,150,39
2018-09-01,12:00,토,83,90,23,74,109,110
2018-09-01,13:00,토,185,18,62,59,109,88
2018-09-01,14:00,토,156,102,150,95,157,73
2018-09-01,15:00,토,33,26,163,32,100,75
2018-09-01,16:00,토,133,93,56,104,26,73
2018-09-01,17:00,토,73,46,169,19,44,18
2018-09-01,18:00,토,155,105,197,143,81,159
2018-09-01,19:00,토,96,58,128,112,60,128
2018-09-01,20:00,토,121,51,85,66,55,50
2018-09-01,21:00,토,118,67,170,45,128,104
2018-09-01,22:00,토,84,5,25,11,85,35
2018-09-01,23:00,토,76,35,72,42,46,53
2018-09-02,00:00,일,42,15,50,20,57,23
2018-09-02,01:00,일,37,10,57,16,23,33
2018-09-02,02:00,일,57,30,30,25,29,8
2018-09-02,03:00,일,9,19,38,25,18,10
2018-09-02,04:00,일,7,4,20,19,36,27
2018-09-02,05:00,일,50,35,35,19,10,18
2018-09-02,06:00,일,37,73,110,16,66,23
2018-09-02,07:00,일,33,39,130,42,139,83
2018-09-02,08:00,일,35,67,39,92,119,53
2018-09-02,09:00,일,116,51,29,46,80,28
2018-09-02,10:00,일,90,58,95,65,15,12
2018-09-02,11:00,일,99,13,64,18,94,24
2018-09-02,12:00,일,28,65,98,97,72,12
2018-09-02,13:00,일,95,58,139,84,102,46
2018-09-02,14:00,일,59,70,85,33,77,29
2018-09-02,15:00,일,81,57,89,45,68,38
2018-09-02,16:00,일,66,54,59,47,54,26
2018-09-02,17:00,일,47,68,49,45,68,67
2018-09-02,18:00,일,107,66,103,43,125,38
2018-09-02,19:00,일,134,22,171,29,86,50
2018-09-02,20:00,일,112,16,39,25,97,54
2018-09-02,21:00,일,77,38,114,47,78,17
2018-09-02,22:00,일,47,23,17,24,24,34
2018-09-02,23:00,일,49,21,48,25,28,30
2018-09-03,00:00,월,34,57,122,24,50,38
2018-09-03,01:00,월,37,86,100,72,31,45
2018-09-03,02:00,월,20,60,137,21,84,60
2018-09-03,03:00,월,61,13,44,72,122,44
2018-09-03,04:00,월,132,74,80,47,68,32
2018-09-03,05:00,월,108,85,90,60,109,10
2018-09-03,06:00,월,133,106,106,161,272,115
2018-09-03,07:00,월,338,173,382,77,344,59
2018-09-03,08:00,월,153,219,131,78,251,93
2018-09-03,09:00,월,60,35,261,148,170,130
2018-09-03,10:00,월,78,60,255,28,154,136
2018-09-03,11:00,월,88,102,289,104,247,90
2018-09-03,12:00,월,285,155,374,237,244,227
2018-09-03,13:00,월,312,98,333,204,167,46
2018-09-03,14:00,월,59,75,60,85,229,194
2018-09-03,15:00,월,68,92,281,97,105,192
2018-09-03,16:00,월,284,94,216,151,222,129
2018-09-03,17:00,월,35,36,265,158,223,157
2018-09-03,18:00,월,398,78,407,29,102,283
2018-09-03,19:00,월,436,158,266,281,258,62
2018-09-03,20:00,월,180,27,41,85,180,146
2018-09-03,21:00,월,29,101,289,132,105,88
2018-09-03,22:00,월,57,78,79,85,145,94
2018-09-03,23:00,월,142,37,136,38,82,48
2018-09-04,00:00,화,42,46,156,86,135,86
2018-09-04,01:00,화,131,47,102,21,51,18
2018-09-04,02:00,화,46,82,137,87,135,21
2018-09-04,03:00,화,18,75,38,51,160,52
2018-09-04,04:00,화,119,46,84,60,111,68
2018-09-04,05:00,화,109,80,56,39,78,91
2018-09-04,06:00,화,214,118,242,193,95,80
2018-09-04,07:00,화,247,262,308,161,306,260
2018-09-04,08:00,화,276,232,170,166,395,32
2018-09-04,09:00,화,62,124,322,106,120,54
2018-09-04,10:00,화,145,70,85,104,90,88
2018-09-04,11:00,화,181,53,123,194,74,157
2018-09-04,12:00,화,62,187,92,219,383,161
2018-09-04,13:00,화,374,148,413,219,53,74
2018-09-04,14:00,화,294,62,46,212,179,156
2018-09-04,15:00,화,204,191,169,123,112,46
2018-09-04,16:00,화,135,214,92,195,51,113
2018-09-04,17:00,화,273,217,80,30,262,57
2018-09-04,18:00,화,393,49,420,230,195,90
2018-09-04,19:00,화,430,238,348,192,91,319
2018-09-04,20:00,화,145,113,235,59,276,184
2018-09-04,21:00,화,209,56,281,176,322,32
2018-09-04,22:00,화,129,43,42,26,43,27
2018-09-04,23:00,화,33,105,88,75,78,41
2018-09-05,00:00,수,72,97,120,22,101,69
2018-09-05,01:00,수,66,47,140,79,102,106
2018-09-05,02:00,수,54,93,29,97,147,104
2018-09-05,03:00,수,155,19,150,46,41,104
2018-09-05,04:00,수,29,67,134,29,129,74
2018-09-05,05:00,수,125,37,126,78,135,107
2018-09-05,06:00,수,207,141,82,216,283,132
2018-09-05,07:00,수,393,130,200,225,313,37
2018-09-05,08:00,수,195,37,222,187,472,130
2018-09-05,09:00,수,268,132,56,149,135,169
2018-09-05,10:00,수,314,145,154,149,171,36
2018-09-05,11:00,수,220,203,143,45,146,34
2018-09-05,12:00,수,314,131,291,201,332,187
2018-09-05,13:00,수,351,265,415,64,85,128
2018-09-05,14:00,수,225,207,74,64,177,213
2018-09-05,15:00,수,280,56,187,177,77,197
2018-09-05,16:00,수,75,119,219,57,69,72
2018-09-05,17:00,수,143,183,93,204,263,61
2018-09-05,18:00,수,412,184,175,304,219,227
2018-09-05,19:00,수,116,128,170,32,346,128
2018-09-05,20:00,수,199,74,304,180,271,159
2018-09-05,21:00,수,140,75,247,150,47,79
2018-09-05,22:00,수,94,69,117,50,33,21
2018-09-05,23:00,수,24,73,118,70,163,104
2018-09-06,00:00,목,172,18,48,116,49,67
2018-09-06,01:00,목,46,50,32,83,19,97
2018-09-06,02:00,목,65,18,101,47,125,22
2018-09-06,03:00,목,77,78,37,83,61,46
2018-09-06,04:00,목,91,90,127,116,175,68
2018-09-06,05:00,목,126,23,78,77,169,82
2018-09-06,06:00,목,70,61,324,188,304,131
2018-09-06,07:00,목,440,290,76,186,149,304
2018-09-06,08:00,목,353,290,116,319,176,259
2018-09-06,09:00,목,208,138,290,59,145,89
2018-09-06,10:00,목,248,33,349,47,94,123
2018-09-06,11:00,목,92,232,181,44,179,36
2018-09-06,12:00,목,212,218,381,76,235,95
2018-09-06,13:00,목,306,276,115,133,447,262
2018-09-06,14:00,목,360,33,244,196,112,35
2018-09-06,15:00,목,329,221,164,167,344,134
2018-09-06,16:00,목,152,80,39,152,342,55
2018-09-06,17:00,목,319,123,193,154,166,65
2018-09-06,18:00,목,193,186,73,77,165,333
2018-09-06,19:00,목,399,110,337,320,89,110
2018-09-06,20:00,목,290,80,146,109,280,50
2018-09-06,21:00,목,309,105,70,207,141,193
2018-09-06,22:00,목,107,68,43,85,175,19
2018-09-06,23:00,목,119,47,168,40,164,97
2018-09-07,00:00,금,149,38,188,46,83,115
2018-09-07,01:00,금,42,124,155,62,58,60
2018-09-07,02:00,금,79,17,51,67,77,60
2018-09-07,03:00,금,192,63,54,40,156,110
2018-09-07,04:00,금,189,56,112,125,34,71
2018-09-07,05:00,금,99,88,192,13,74,123
2018-09-07,06:00,금,175,146,183,205,332,146
2018-09-07,07:00,금,320,217,234,164,139,316
2018-09-07,08:00,금,492,219,91,276,237,172
2018-09-07,09:00,금,83,48,312,212,314,212
2018-09-07,10:00,금,346,116,90,118,148,116
2018-09-07,11:00,금,219,92,300,47,249,134
2018-09-07,12:00,금,442,337,159,310,154,257
2018-09-07,13:00,금,416,233,311,47,339,294
2018-09-07,14:00,금,302,98,53,50,118,226
2018-09-07,15:00,금,114,145,39,89,110,77
2018-09-07,16:00,금,369,160,264,180,158,127
2018-09-07,17:00,금,140,150,219,209,71,249
2018-09-07,18:00,금,234,338,358,225,385,235
2018-09-07,19:00,금,287,381,489,340,486,142
2018-09-07,20:00,금,179,51,359,44,353,60
2018-09-07,21:00,금,344,119,312,245,231,47
2018-09-07,22:00,금,172,102,99,37,133,54
2018-09-07,23:00,금,19,120,44,59,154,92
2018-09-08,00:00,토,48,39,18,22,53,7
2018-09-08,01:00,토,55,41,94,32,21,11
2018-09-08,02:00,토,94,50,32,62,48,63
2018-09-08,03:00,토,13,7,19,40,91,61
2018-09-08,04:00,토,60,16,13,18,73,15
2018-09-08,05:00,토,58,14,96,18,55,24
2018-09-08,06:00,토,66,48,141,73,122,84
2018-09-08,07:00,토,40,148,255,125,41,57
2018-09-08,08:00,토,295,44,200,173,94,109
2018-09-08,09:00,토,68,73,36,24,195,27
2018-09-08,10:00,토,101,20,38,52,103,116
2018-09-08,11:00,토,77,125,172,23,141,27
2018-09-08,12:00,토,87,35,169,25,64,112
2018-09-08,13:00,토,174,148,42,142,245,138
2018-09-08,14:00,토,127,54,175,56,188,61
2018-09-08,15:00,토,52,110,36,110,109,44
2018-09-08,16:00,토,123,69,122,112,106,83
2018-09-08,17:00,토,69,95,169,44,35,69
2018-09-08,18:00,토,228,170,74,102,265,131
2018-09-08,19:00,토,191,84,81,47,77,55
2018-09-08,20:00,토,120,71,121,52,188,127
2018-09-08,21:00,토,61,27,184,33,161,92
2018-09-08,22:00,토,73,55,42,58,72,10
2018-09-08,23:00,토,87,22,54,34,97,34
2018-09-09,00:00,일,26,28,56,31,19,34
2018-09-09,01:00,일,24,8,7,10,63,27
2018-09-09,02:00,일,13,27,11,27,26,17
2018-09-09,03:00,일,12,8,28,34,31,20
2018-09-09,04:00,일,12,8,36,41,13,10
2018-09-09,05:00,일,12,25,60,39,54,16
2018-09-09,06:00,일,79,31,104,50,19,35
2018-09-09,07:00,일,86,67,59,123,87,127
2018-09-09,08:00,일,187,73,190,46,173,100
2018-09-09,09:00,일,94,64,21,61,85,14
2018-09-09,10:00,일,77,61,113,57,129,30
2018-09-09,11:00,일,62,39,22,67,121,29
2018-09-09,12:00,일,17,94,52,47,77,53
2018-09-09,13:00,일,148,15,127,31,65,96
2018-09-09,14:00,일,25,54,126,68,49,29
2018-09-09,15:00,일,77,45,61,32,57,35
2018-09-09,16:00,일,71,29,39,43,116,74
2018-09-09,17:00,일,17,69,73,84,79,85
2018-09-09,18:00,일,42,50,121,87,25,69
2018-09-09,19:00,일,159,60,105,47,49,108
2018-09-09,20:00,일,120,69,73,29,54,41
2018-09-09,21:00,일,58,69,43,58,120,28
2018-09-09,22:00,일,52,39,42,16,59,36
2018-09-09,23:00,일,42,4,52,27,60,21
2018-09-10,00:00,월,20,83,58,19,28,70
2018-09-10,01:00,월,23,41,65,93,59,55
2018-09-10,02:00,월,113,32,39,12,51,80
2018-09-10,03:00,월,107,57,119,29,124,87
2018-09-10,04:00,월,123,71,41,12,139,61
2018-09-10,05:00,월,63,86,105,48,85,71
2018-09-10,06:00,월,42,162,168,63,279,116
2018-09-10,07:00,월,197,244,248,163,100,173
2018-09-10,08:00,월,414,219,336,241,80,156
2018-09-10,09:00,월,184,79,127,187,31,98
2018-09-10,10:00,월,209,93,150,126,53,89
2018-09-10,11:00,월,110,86,82,125,42,92
2018-09-10,12:00,월,73,241,44,94,191,41
2018-09-10,13:00,월,68,196,177,163,171,168
2018-09-10,14:00,월,219,80,35,164,46,56
2018-09-10,15:00,월,45,136,184,46,180,153
2018-09-10,16:00,월,31,87,253,182,273,72
2018-09-10,17:00,월,228,69,35,31,137,168
2018-09-10,18:00,월,157,185,74,272,189,73
2018-09-10,19:00,월,421,276,229,261,131,214
2018-09-10,20:00,월,28,31,232,173,86,167
2018-09-10,21:00,월,268,104,93,122,137,39
2018-09-10,22:00,월,26,74,26,86,124,39
2018-09-10,23:00,월,97,41,67,55,137,76
2018-09-11,00:00,화,154,19,141,40,145,59
2018-09-11,01:00,화,52,55,109,21,135,104
2018-09-11,02:00,화,70,95,147,44,133,43
2018-09-11,03:00,화,60,67,20,53,31,88
2018-09-11,04:00,화,66,76,65,64,88,53
2018-09-11,05:00,화,89,32,131,68,64,49
2018-09-11,06:00,화,85,117,267,26,293,68
2018-09-11,07:00,화,420,279,281,56,357,42
2018-09-11,08:00,화,271,305,269,269,319,239
2018-09-11,09:00,화,77,195,70,67,168,25
2018-09-11,10:00,화,236,132,168,76,258,124
2018-09-11,11:00,화,285,92,233,97,238,105
2018-09-11,12:00,화,399,30,278,165,116,210
2018-09-11,13:00,화,45,143,387,71,225,240
2018-09-11,14:00,화,104,124,133,188,151,202
2018-09-11,15:00,화,227,170,116,186,242,22
2018-09-11,16:00,화,97,43,163,203,146,193
2018-09-11,17:00,화,138,80,53,69,129,62
2018-09-11,18:00,화,170,167,297,69,368,301
2018-09-11,19:00,화,148,313,120,238,286,261
2018-09-11,20:00,화,182,73,93,175,225,209
2018-09-11,21:00,화,69,184,91,145,297,152
2018-09-11,22:00,화,122,43,34,58,36,39
2018-09-11,23:00,화,105,70,97,34,27,72
2018-09-12,00:00,수,78,69,117,44,154,75
2018-09-12,01:00,수,46,67,105,34,123,24
2018-09-12,02:00,수,122,102,136,90,37,67
2018-09-12,03:00,수,63,35,100,86,79,42
2018-09-12,04:00,수,63,49,75,74,142,90
2018-09-12,05:00,수,141,39,35,76,101,30
2018-09-12,06:00,수,31,171,195,102,37,114
2018-09-12,07:00,수,279,74,101,111,248,253
2018-09-12,08:00,수,432,211,191,151,342,133
2018-09-12,09:00,수,157,79,66,38,50,194
2018-09-12,10:00,수,274,99,307,136,85,68
2018-09-12,11:00,수,296,154,63,59,108,150
2018-09-12,12:00,수,90,245,186,252,84,168
2018-09-12,13:00,수,340,151,403,232,104,57
2018-09-12,14:00,수,301,36,310,162,59,173
2018-09-12,15:00,수,37,181,242,25,219,141
2018-09-12,16:00,수,36,149,143,62,74,22
2018-09-12,17:00,수,228,157,242,178,104,23
2018-09-12,18:00,수,238,307,101,167,82,40
2018-09-12,19:00,수,170,124,78,238,132,129
2018-09-12,20:00,수,64,65,215,32,157,147
2018-09-12,21:00,수,47,96,192,126,115,90
2018-09-12,22:00,수,106,57,90,29,114,94
2018-09-12,23:00,수,74,55,65,94,92,38
2018-09-13,00:00,목,98,90,125,69,112,56
2018-09-13,01:00,목,60,82,93,39,117,41
2018-09-13,02:00,목,151,15,56,17,57,114
2018-09-13,03:00,목,65,64,26,108,61,32
2018-09-13,04:00,목,157,106,62,38,71,95
2018-09-13,05:00,목,93,67,142,20,164,106
2018-09-13,06:00,목,138,228,48,110,329,58
2018-09-13,07:00,목,208,256,304,163,353,237
2018-09-13,08:00,목,213,114,156,310,371,107
2018-09-13,09:00,목,280,210,260,213,168,78
2018-09-13,10:00,목,168,210,223,60,43,62
2018-09-13,11:00,목,116,83,150,151,36,138
2018-09-13,12:00,목,139,299,344,60,322,67
2018-09-13,13:00,목,347,217,200,118,238,163
2018-09-13,14:00,목,209,215,189,43,289,122
2018-09-13,15:00,목,320,70,272,227,215,47
2018-09-13,16:00,목,258,25,81,212,272,188
2018-09-13,17:00,목,126,32,220,116,225,227
2018-09-13,18:00,목,343,131,462,60,403,195
2018-09-13,19:00,목,117,39,460,280,423,164
2018-09-13,20:00,목,86,50,46,104,76,202
2018-09-13,21:00,목,232,82,180,161,296,166
2018-09-13,22:00,목,39,49,159,33,22,63
2018-09-13,23:00,목,19,52,108,42,112,100
2018-09-14,00:00,금,50,64,122,37,29,23
2018-09-14,01:00,금,134,74,134,119,105,30
2018-09-14,02:00,금,173,72,147,54,122,32
2018-09-14,03:00,금,147,40,115,68,36,30
2018-09-14,04:00,금,44,69,21,34,182,41
2018-09-14,05:00,금,105,110,181,60,33,48
2018-09-14,06:00,금,338,116,68,213,274,132
2018-09-14,07:00,금,476,327,232,79,252,37
2018-09-14,08:00,금,556,177,431,122,65,240
2018-09-14,09:00,금,88,151,194,36,209,103
2018-09-14,10:00,금,268,32,113,83,58,238
2018-09-14,11:00,금,198,138,304,47,185,182
2018-09-14,12:00,금,371,244,228,122,447,193
2018-09-14,13:00,금,314,231,265,101,78,257
2018-09-14,14:00,금,372,40,41,150,293,64
2018-09-14,15:00,금,348,206,130,146,238,138
2018-09-14,16:00,금,52,68,298,46,151,175
2018-09-14,17:00,금,293,90,109,150,177,216
2018-09-14,18:00,금,76,198,133,317,59,253
2018-09-14,19:00,금,331,198,286,62,178,342
2018-09-14,20:00,금,338,41,177,237,332,167
2018-09-14,21:00,금,149,167,196,118,41,191
2018-09-14,22:00,금,83,42,160,61,53,79
2018-09-14,23:00,금,73,76,80,71,123,111
2018-09-15,00:00,토,14,31,65,42,45,6
2018-09-15,01:00,토,9,27,26,46,37,60
2018-09-15,02:00,토,82,28,76,11,29,24
2018-09-15,03:00,토,82,31,46,26,48,31
2018-09-15,04:00,토,20,17,32,31,91,40
2018-09-15,05:00,토,59,6,13,31,31,45
2018-09-15,06:00,토,108,85,116,78,56,93
2018-09-15,07:00,토,43,184,52,69,192,30
2018-09-15,08:00,토,278,82,65,171,31,113
2018-09-15,09:00,토,122,25,93,71,39,86
2018-09-15,10:00,토,26,100,82,61,98,76
2018-09-15,11:00,토,46,104,143,104,53,82
2018-09-15,12:00,토,33,98,143,45,197,147
2018-09-15,13:00,토,179,57,60,58,59,139
2018-09-15,14:00,토,25,90,25,12,155,118
2018-09-15,15:00,토,27,85,106,124,174,100
2018-09-15,16:00,토,46,76,104,88,156,36
2018-09-15,17:00,토,112,55,49,59,41,86
2018-09-15,18:00,토,114,89,36,39,265,111
2018-09-15,19:00,토,112,57,113,40,66,122
2018-09-15,20:00,토,45,90,144,124,25,92
2018-09-15,21:00,토,35,80,167,100,101,73
2018-09-15,22:00,토,31,60,16,39,51,10
2018-09-15,23:00,토,37,31,66,26,68,57
2018-09-16,00:00,일,25,27,42,22,24,22
2018-09-16,01:00,일,38,31,6,30,40,10
2018-09-16,02:00,일,44,8,29,4,28,26
2018-09-16,03:00,일,8,31,55,29,17,11
2018-09-16,04:00,일,21,8,15,22,62,19
2018-09-16,05:00,일,8,24,54,34,39,4
2018-09-16,06:00,일,86,73,109,73,22,26
2018-09-16,07:00,일,83,104,167,30,54,118
2018-09-16,08:00,일,173,124,111,121,32,98
2018-09-16,09:00,일,29,79,45,44,119,63
2018-09-16,10:00,일,88,18,105,67,82,33
2018-09-16,11:00,일,37,21,63,79,124,24
2018-09-16,12:00,일,122,79,149,43,18,103
2018-09-16,13:00,일,137,89,115,72,150,58
2018-09-16,14:00,일,81,52,115,23,51,71
2018-09-16,15:00,일,54,65,99,69,41,26
2018-09-16,16:00,일,31,13,99,76,108,72
2018-09-16,17:00,일,34,58,47,23,54,21
2018-09-16,18:00,일,77,121,76,89,161,38
2018-09-16,19:00,일,170,18,142,99,43,49
2018-09-16,20:00,일,100,34,48,63,53,37
2018-09-16,21:00,일,105,77,83,10,96,75
2018-09-16,22:00,일,30,10,23,5,47,7
2018-09-16,23:00,일,60,13,14,7,11,36
2018-09-17,00:00,월,59,61,90,28,71,72
2018-09-17,01:00,월,37,79,70,22,24,70
2018-09-17,02:00,월,20,13,23,46,55,89
2018-09-17,03:00,월,13,32,32,41,128,29
2018-09-17,04:00,월,122,44,74,72,72,80
2018-09-17,05:00,월,97,10,72,90,137,24
2018-09-17,06:00,월,162,167,44,142,111,51
2018-09-17,07:00,월,417,125,115,32,60,47
2018-09-17,08:00,월,319,237,323,223,403,68
2018-09-17,09:00,월,132,121,40,48,195,18
2018-09-17,10:00,월,44,92,188,120,242,146
2018-09-17,11:00,월,198,131,103,178,117,28
2018-09-17,12:00,월,274,202,65,97,258,184
2018-09-17,13:00,월,87,209,293,50,320,84
2018-09-17,14:00,월,41,179,153,75,232,35
2018-09-17,15:00,월,219,63,72,68,181,100
2018-09-17,16:00,월,128,123,82,174,48,140
2018-09-17,17:00,월,163,130,146,155,113,80
2018-09-17,18:00,월,327,202,132,258,283,95
2018-09-17,19:00,월,144,27,71,223,60,205
2018-09-17,20:00,월,239,68,223,44,27,138
2018-09-17,21:00,월,179,155,121,95,110,57
2018-09-17,22:00,월,33,62,81,78,19,66
2018-09-17,23:00,월,27,47,135,42,127,73
2018-09-18,00:00,화,15,20,71,32,55,83
2018-09-18,01:00,화,112,39,57,19,93,27
2018-09-18,02:00,화,151,31,153,82,51,26
2018-09-18,03:00,화,79,42,106,30,47,54
2018-09-18,04:00,화,122,66,99,24,55,99
2018-09-18,05:00,화,140,82,80,15,24,35
2018-09-18,06:00,화,286,37,256,203,216,100
2018-09-18,07:00,화,160,136,310,125,74,73
2018-09-18,08:00,화,312,129,146,88,132,101
2018-09-18,09:00,화,278,170,65,46,96,177
2018-09-18,10:00,화,304,73,297,183,93,126
2018-09-18,11:00,화,245,86,275,105,118,138
2018-09-18,12:00,화,212,214,190,118,212,52
2018-09-18,13:00,화,226,71,285,254,44,225
2018-09-18,14:00,화,32,189,88,67,250,47
2018-09-18,15:00,화,121,81,155,158,253,145
2018-09-18,16:00,화,206,144,104,169,164,106
2018-09-18,17:00,화,104,141,231,141,258,120
2018-09-18,18:00,화,111,68,128,183,443,292
2018-09-18,19:00,화,375,256,443,85,125,298
2018-09-18,20:00,화,205,173,197,156,125,197
2018-09-18,21:00,화,180,198,38,131,91,48
2018-09-18,22:00,화,41,88,24,10,43,73
2018-09-18,23:00,화,55,91,124,95,52,65
2018-09-19,00:00,수,153,95,137,34,16,26
2018-09-19,01:00,수,87,66,52,83,59,63
2018-09-19,02:00,수,17,89,56,29,115,80
