date,time,day_of_week,male_adult,female_adult,male_old,female_old,male_young,female_young
2024-02-24,04:00,토,107,40,58,58,22,37
2024-02-24,05:00,토,57,44,69,24,91,42
2024-02-24,06:00,토,76,74,222,21,114,91
2024-02-24,07:00,토,311,212,167,167,222,121
2024-02-24,08:00,토,293,166,72,90,298,199
2024-02-24,09:00,토,56,27,124,50,76,146
2024-02-24,10:00,토,157,87,95,94,93,73
2024-02-24,11:00,토,122,54,117,154,182,40
2024-02-24,12:00,토,154,21,260,112,79,193
2024-02-24,13:00,토,237,21,162,44,196,21
2024-02-24,14:00,토,40,77,135,155,175,51
2024-02-24,15:00,토,159,127,44,135,41,99
2024-02-24,16:00,토,94,74,71,20,44,51
2024-02-24,17:00,토,58,151,201,62,167,17
2024-02-24,18:00,토,100,75,270,153,325,35
2024-02-24,19:00,토,274,23,270,67,261,97
2024-02-24,20:00,토,182,47,41,77,146,151
2024-02-24,21:00,토,101,51,115,117,159,73
2024-02-24,22:00,토,52,68,43,54,71,13
2024-02-24,23:00,토,63,60,101,59,21,29
2024-02-25,00:00,일,28,34,41,67,59,63
2024-02-25,01:00,일,48,23,33,47,48,72
2024-02-25,02:00,일,105,33,98,19,20,48
2024-02-25,03:00,일,36,60,58,55,75,7
2024-02-25,04:00,일,50,69,24,7,69,67
2024-02-25,05:00,일,43,11,101,44,84,43
2024-02-25,06:00,일,200,95,90,39,196,97
2024-02-25,07:00,일,245,177,328,158,36,123
2024-02-25,08:00,일,127,111,265,138,222,50
2024-02-25,09:00,일,66,83,86,69,122,131
2024-02-25,10:00,일,56,67,185,101,59,43
2024-02-25,11:00,일,192,46,73,63,50,19
2024-02-25,12:00,일,145,93,281,94,191,184
2024-02-25,13:00,일,155,144,228,164,233,44
2024-02-25,14:00,일,38,133,146,104,141,93
2024-02-25,15:00,일,168,119,172,96,104,16
2024-02-25,16:00,일,45,67,210,30,123,17
2024-02-25,17:00,일,172,35,167,99,24,113
2024-02-25,18:00,일,240,188,267,81,186,190
2024-02-25,19:00,일,326,199,128,176,320,168
2024-02-25,20:00,일,28,77,85,80,177,128
2024-02-25,21:00,일,26,123,57,58,115,98
2024-02-25,22:00,일,96,12,89,37,18,62
2024-02-25,23:00,일,20,44,22,60,22,70
2024-02-26,00:00,월,66,48,62,8,73,37
2024-02-26,01:00,월,37,52,35,34,9,9
2024-02-26,02:00,월,20,41,21,44,20,31
2024-02-26,03:00,월,34,31,77,11,74,44
2024-02-26,04:00,월,37,21,51,47,40,39
2024-02-26,05:00,월,26,51,49,54,38,26
2024-02-26,06:00,월,41,64,69,11,18,66
2024-02-26,07:00,월,177,85,124,22,73,129
2024-02-26,08:00,월,141,70,172,114,210,64
2024-02-26,09:00,월,59,104,88,74,124,71
2024-02-26,10:00,월,50,17,138,106,146,41
2024-02-26,11:00,월,83,75,141,100,107,71
2024-02-26,12:00,월,203,34,58,17,61,66
2024-02-26,13:00,월,136,135,133,51,90,96
2024-02-26,14:00,월,100,55,46,22,110,56
2024-02-26,15:00,월,69,61,26,74,112,75
2024-02-26,16:00,월,67,103,53,78,92,92
2024-02-26,17:00,월,140,105,93,77,118,63
2024-02-26,18:00,월,94,123,61,130,151,97
2024-02-26,19:00,월,73,69,226,105,223,161
2024-02-26,20:00,월,52,75,44,99,163,90
2024-02-26,21:00,월,36,98,86,66,138,41
2024-02-26,22:00,월,36,21,64,21,13,6
2024-02-26,23:00,월,14,44,72,44,78,49
2024-02-27,00:00,화,16,16,73,14,81,11
2024-02-27,01:00,화,73,58,12,46,81,26
2024-02-27,02:00,화,45,6,61,35,40,9
2024-02-27,03:00,화,43,41,43,43,85,56
2024-02-27,04:00,화,84,12,48,13,49,38
2024-02-27,05:00,화,40,20,26,40,78,25
2024-02-27,06:00,화,169,15,60,57,163,61
2024-02-27,07:00,화,186,169,236,29,112,27
2024-02-27,08:00,화,249,159,187,56,194,109
2024-02-27,09:00,화,180,118,101,91,33,22
2024-02-27,10:00,화,66,18,44,48,174,26
2024-02-27,11:00,화,147,33,119,47,92,67
2024-02-27,12:00,화,91,119,233,116,224,94
2024-02-27,13:00,화,141,79,59,41,29,52
2024-02-27,14:00,화,115,35,83,101,36,93
2024-02-27,15:00,화,130,104,41,80,105,90
2024-02-27,16:00,화,124,90,81,88,143,57
2024-02-27,17:00,화,36,87,124,66,158,120
2024-02-27,18:00,화,68,103,230,78,117,177
2024-02-27,19:00,화,162,151,131,20,269,152
2024-02-27,20:00,화,131,66,78,97,20,13
2024-02-27,21:00,화,133,113,125,118,108,59
2024-02-27,22:00,화,40,28,22,44,89,38
2024-02-27,23:00,화,19,31,78,18,16,37
2024-02-28,00:00,수,57,32,82,57,24,54
2024-02-28,01:00,수,43,22,84,48,33,11
2024-02-28,02:00,수,75,59,32,31,69,44
2024-02-28,03:00,수,66,32,10,51,78,24
2024-02-28,04:00,수,9,40,16,55,62,27
2024-02-28,05:00,수,48,20,32,23,26,52
2024-02-28,06:00,수,25,99,145,66,119,63
2024-02-28,07:00,수,171,103,28,116,88,38
2024-02-28,08:00,수,127,127,53,138,232,146
2024-02-28,09:00,수,123,82,136,114,122,88
2024-02-28,10:00,수,145,64,73,32,59,68
2024-02-28,11:00,수,173,41,141,32,108,13
2024-02-28,12:00,수,90,86,103,107,72,147
2024-02-28,13:00,수,125,152,224,113,56,59
2024-02-28,14:00,수,130,37,66,23,130,43
2024-02-28,15:00,수,173,118,58,86,21,90
2024-02-28,16:00,수,73,37,147,118,157,69
2024-02-28,17:00,수,105,47,103,107,25,75
2024-02-28,18:00,수,247,132,160,136,90,91
2024-02-28,19:00,수,141,101,130,146,161,66
2024-02-28,20:00,수,65,71,115,27,143,18
2024-02-28,21:00,수,46,38,150,90,109,77
2024-02-28,22:00,수,47,11,60,36,36,49
2024-02-28,23:00,수,9,17,70,24,11,6
2024-02-29,00:00,목,15,40,30,56,27,8
2024-02-29,01:00,목,64,19,74,27,97,48
2024-02-29,02:00,목,19,17,56,35,55,63
2024-02-29,03:00,목,77,49,72,58,81,12
2024-02-29,04:00,목,10,39,59,54,33,52
2024-02-29,05:00,목,31,41,95,37,15,39
2024-02-29,06:00,목,125,125,45,34,184,110
2024-02-29,07:00,목,242,111,213,123,260,122
2024-02-29,08:00,목,171,101,298,85,271,150
2024-02-29,09:00,목,53,105,79,116,93,103
2024-02-29,10:00,목,34,20,90,64,31,75
2024-02-29,11:00,목,21,73,80,128,110,14
2024-02-29,12:00,목,247,110,93,89,79,139
2024-02-29,13:00,목,74,53,216,90,61,126
2024-02-29,14:00,목,172,53,141,93,115,111
2024-02-29,15:00,목,55,123,187,91,97,76
2024-02-29,16:00,목,29,116,67,37,74,30
2024-02-29,17:00,목,140,96,153,83,127,22
2024-02-29,18:00,목,147,103,243,78,218,94
2024-02-29,19:00,목,112,132,51,137,46,182
2024-02-29,20:00,목,67,70,94,17,83,17
2024-02-29,21:00,목,90,38,190,86,93,119
2024-02-29,22:00,목,45,32,44,34,92,36
2024-02-29,23:00,목,19,63,86,57,47,42
2024-03-01,00:00,금,15,27,21,80,36,72
2024-03-01,01:00,금,46,77,23,14,50,45
2024-03-01,02:00,금,93,53,87,58,53,39
2024-03-01,03:00,금,20,28,88,25,48,54
2024-03-01,04:00,금,40,34,61,60,78,26
2024-03-01,05:00,금,114,62,105,8,57,45
2024-03-01,06:00,금,43,75,31,64,180,125
2024-03-01,07:00,금,83,147,242,182,357,60
2024-03-01,08:00,금,102,93,71,36,85,216
2024-03-01,09:00,금,234,124,120,156,103,88
2024-03-01,10:00,금,47,80,172,44,130,133
2024-03-01,11:00,금,103,109,136,160,223,161
2024-03-01,12:00,금,300,35,254,23,308,49
2024-03-01,13:00,금,286,208,118,139,305,70
2024-03-01,14:00,금,30,149,194,30,45,125
2024-03-01,15:00,금,149,120,238,38,80,92
2024-03-01,16:00,금,32,92,91,71,101,82
2024-03-01,17:00,금,93,135,129,30,242,60
2024-03-01,18:00,금,47,103,177,66,215,48
2024-03-01,19:00,금,217,155,175,51,118,192
2024-03-01,20:00,금,116,57,210,35,96,24
2024-03-01,21:00,금,101,36,96,43,169,157
2024-03-01,22:00,금,95,8,107,49,48,70
2024-03-01,23:00,금,82,10,101,24,83,38
2024-03-02,00:00,토,43,67,105,19,34,25
2024-03-02,01:00,토,50,34,73,16,57,16
2024-03-02,02:00,토,81,49,114,45,37,47
2024-03-02,03:00,토,22,34,58,85,17,48
2024-03-02,04:00,토,106,57,70,28,141,31
2024-03-02,05:00,토,149,88,29,54,29,61
2024-03-02,06:00,토,240,127,181,42,261,60
2024-03-02,07:00,토,84,200,449,100,262,146
2024-03-02,08:00,토,310,168,429,235,401,171
2024-03-02,09:00,토,299,33,237,111,282,160
2024-03-02,10:00,토,244,107,164,90,223,147
2024-03-02,11:00,토,289,103,260,62,57,156
2024-03-02,12:00,토,156,171,203,138,150,54
2024-03-02,13:00,토,385,59,342,79,387,68
2024-03-02,14:00,토,73,186,158,77,282,38
2024-03-02,15:00,토,111,115,276,171,31,196
2024-03-02,16:00,토,112,70,73,187,50,125
2024-03-02,17:00,토,108,89,231,185,69,27
2024-03-02,18:00,토,228,77,95,59,221,282
2024-03-02,19:00,토,132,231,193,263,360,176
2024-03-02,20:00,토,30,22,144,31,112,126
2024-03-02,21:00,토,120,129,231,161,48,48
2024-03-02,22:00,토,110,72,140,58,44,61
2024-03-02,23:00,토,122,88,111,46,51,25
2024-03-03,00:00,일,29,13,80,24,124,93
2024-03-03,01:00,일,95,31,106,24,88,84
2024-03-03,02:00,일,61,34,22,87,43,65
2024-03-03,03:00,일,101,70,102,69,127,67
2024-03-03,04:00,일,63,24,130,50,35,56
2024-03-03,05:00,일,138,79,140,79,51,55
2024-03-03,06:00,일,149,120,78,184,234,157
2024-03-03,07:00,일,359,28,227,76,134,167
2024-03-03,08:00,일,396,38,313,89,227,42
2024-03-03,09:00,일,96,72,237,139,208,133
2024-03-03,10:00,일,103,180,39,49,242,119
2024-03-03,11:00,일,278,95,168,188,281,41
2024-03-03,12:00,일,53,93,73,191,321,237
2024-03-03,13:00,일,40,88,112,191,315,157
2024-03-03,14:00,일,62,93,73,35,177,168
2024-03-03,15:00,일,85,44,239,56,157,103
2024-03-03,16:00,일,259,148,195,98,261,130
2024-03-03,17:00,일,193,69,262,85,265,153
2024-03-03,18:00,일,123,29,338,119,423,254
2024-03-03,19:00,일,236,65,42,34,195,93
2024-03-03,20:00,일,183,95,46,52,225,128
2024-03-03,21:00,일,186,148,237,45,272,80
2024-03-03,22:00,일,80,14,39,27,131,75
2024-03-03,23:00,일,89,36,14,38,85,43
2024-03-04,00:00,월,76,17,45,66,14,55
2024-03-04,01:00,월,71,20,45,19,83,53
2024-03-04,02:00,월,79,65,41,43,72,65
2024-03-04,03:00,월,24,47,61,17,45,48
2024-03-04,04:00,월,35,54,91,26,50,32
2024-03-04,05:00,월,22,60,27,59,56,53
2024-03-04,06:00,월,46,36,134,105,63,63
2024-03-04,07:00,월,72,64,125,148,39,80
2024-03-04,08:00,월,291,79,150,61,58,124
2024-03-04,09:00,월,174,130,105,95,64,69
2024-03-04,10:00,월,141,48,103,98,89,124
2024-03-04,11:00,월,46,130,119,45,86,83
2024-03-04,12:00,월,41,61,193,53,104,17
2024-03-04,13:00,월,257,86,81,155,130,91
2024-03-04,14:00,월,69,100,75,65,149,65
2024-03-04,15:00,월,85,18,117,65,22,34
2024-03-04,16:00,월,59,116,192,74,170,34
2024-03-04,17:00,월,36,79,54,57,171,37
2024-03-04,18:00,월,182,139,175,195,298,53
2024-03-04,19:00,월,162,58,144,136,239,106
2024-03-04,20:00,월,32,101,111,94,38,24
2024-03-04,21:00,월,31,54,179,88,118,78
2024-03-04,22:00,월,66,12,30,44,37,38
2024-03-04,23:00,월,91,29,31,33,32,22
2024-03-05,00:00,화,101,14,107,19,105,57
2024-03-05,01:00,화,38,14,45,34,63,65
2024-03-05,02:00,화,71,21,44,68,62,70
2024-03-05,03:00,화,55,73,55,25,102,33
2024-03-05,04:00,화,72,46,57,12,29,12
2024-03-05,05:00,화,77,17,28,43,52,26
2024-03-05,06:00,화,77,93,78,83,144,20
2024-03-05,07:00,화,63,166,253,171,152,71
2024-03-05,08:00,화,85,116,300,96,51,219
2024-03-05,09:00,화,160,33,86,72,212,61
2024-03-05,10:00,화,108,90,79,128,217,100
2024-03-05,11:00,화,139,93,195,134,140,27
2024-03-05,12:00,화,152,27,177,126,104,157
2024-03-05,13:00,화,193,43,93,124,120,163
2024-03-05,14:00,화,150,101,127,121,149,87
2024-03-05,15:00,화,198,103,191,30,44,16
2024-03-05,16:00,화,87,72,125,69,134,117
2024-03-05,17:00,화,216,40,124,124,134,76
2024-03-05,18:00,화,87,42,140,160,219,53
2024-03-05,19:00,화,303,46,103,61,132,49
2024-03-05,20:00,화,97,147,157,96,167,20
2024-03-05,21:00,화,157,19,181,120,172,44
2024-03-05,22:00,화,97,30,45,29,87,50
2024-03-05,23:00,화,76,49,84,26,20,55
2024-03-06,00:00,수,97,59,17,62,91,46
2024-03-06,01:00,수,78,65,84,14,82,52
2024-03-06,02:00,수,110,17,23,8,67,26
2024-03-06,03:00,수,94,22,47,10,58,74
2024-03-06,04:00,수,55,9,55,12,98,36
2024-03-06,05:00,수,39,14,42,34,33,69
2024-03-06,06:00,수,209,76,148,111,171,93
2024-03-06,07:00,수,115,106,172,68,179,124
2024-03-06,08:00,수,110,174,306,108,176,54
2024-03-06,09:00,수,121,139,98,37,34,59
2024-03-06,10:00,수,172,96,70,109,65,134
2024-03-06,11:00,수,38,40,159,76,213,76
2024-03-06,12:00,수,190,55,135,87,84,186
2024-03-06,13:00,수,228,100,71,188,114,113
2024-03-06,14:00,수,159,96,78,114,68,49
2024-03-06,15:00,수,191,24,30,37,158,61
2024-03-06,16:00,수,109,46,76,119,219,77
2024-03-06,17:00,수,26,130,52,111,147,115
2024-03-06,18:00,수,328,83,82,71,285,188
2024-03-06,19:00,수,223,173,221,212,269,86
2024-03-06,20:00,수,156,52,114,131,188,17
2024-03-06,21:00,수,95,84,45,140,210,26
2024-03-06,22:00,수,81,35,65,62,110,56
2024-03-06,23:00,수,69,17,33,51,51,69
2024-03-07,00:00,목,71,30,90,58,68,29
2024-03-07,01:00,목,102,52,72,37,69,69
2024-03-07,02:00,목,42,51,59,45,79,64
2024-03-07,03:00,목,24,73,28,14,31,46
2024-03-07,04:00,목,56,78,44,12,122,61
2024-03-07,05:00,목,62,29,44,32,45,78
2024-03-07,06:00,목,210,115,114,100,217,129
2024-03-07,07:00,목,348,50,127,206,184,99
2024-03-07,08:00,목,127,35,103,57,149,153
2024-03-07,09:00,목,204,40,120,112,244,141
2024-03-07,10:00,목,124,62,232,113,67,44
2024-03-07,11:00,목,218,27,229,105,150,73
2024-03-07,12:00,목,55,169,39,143,302,157
2024-03-07,13:00,목,191,83,121,53,302,82
2024-03-07,14:00,목,237,26,141,124,67,77
2024-03-07,15:00,목,180,70,179,18,180,45
2024-03-07,16:00,목,225,17,29,16,185,28
2024-03-07,17:00,목,162,136,55,113,242,87
2024-03-07,18:00,목,284,205,221,183,236,130
2024-03-07,19:00,목,105,244,42,110,232,169
2024-03-07,20:00,목,209,59,130,141,163,136
2024-03-07,21:00,목,108,25,180,122,221,137
2024-03-07,22:00,목,65,64,35,13,13,49
2024-03-07,23:00,목,34,23,103,47,106,79
2024-03-08,00:00,금,36,43,90,59,93,29
2024-03-08,01:00,금,112,50,42,16,36,16
2024-03-08,02:00,금,18,27,50,86,103,38
2024-03-08,03:00,금,126,55,118,23,89,33
2024-03-08,04:00,금,112,76,122,23,42,11
2024-03-08,05:00,금,26,16,52,48,69,50
2024-03-08,06:00,금,174,33,26,73,92,141
2024-03-08,07:00,금,327,173,152,56,269,36
2024-03-08,08:00,금,374,48,219,67,171,248
2024-03-08,09:00,금,119,25,195,70,211,157
2024-03-08,10:00,금,159,37,260,17,71,18
2024-03-08,11:00,금,132,152,244,106,84,46
2024-03-08,12:00,금,242,29,68,67,69,36
2024-03-08,13:00,금,282,36,141,209,125,162
2024-03-08,14:00,금,81,70,103,150,108,64
2024-03-08,15:00,금,96,65,253,25,246,20
2024-03-08,16:00,금,169,124,201,110,147,74
2024-03-08,17:00,금,195,125,34,50,220,77
2024-03-08,18:00,금,243,178,94,53,58,111
2024-03-08,19:00,금,315,60,235,258,227,228
2024-03-08,20:00,금,209,37,158,24,42,44
2024-03-08,21:00,금,52,132,173,121,215,171
2024-03-08,22:00,금,110,26,26,30,110,50
2024-03-08,23:00,금,25,61,40,37,119,85
2024-03-09,00:00,토,57,102,141,27,115,55
2024-03-09,01:00,토,98,58,56,67,119,65
2024-03-09,02:00,토,162,72,99,99,38,49
2024-03-09,03:00,토,136,45,128,47,100,11
2024-03-09,04:00,토,93,19,25,66,18,83
2024-03-09,05:00,토,95,80,103,110,47,102
2024-03-09,06:00,토,134,84,261,143,266,61
2024-03-09,07:00,토,490,313,311,186,186,231
2024-03-09,08:00,토,155,192,384,115,75,243
2024-03-09,09:00,토,206,25,169,25,177,192
2024-03-09,10:00,토,114,158,315,105,90,163
2024-03-09,11:00,토,93,133,253,129,78,182
2024-03-09,12:00,토,183,203,187,245,409,215
2024-03-09,13:00,토,377,191,108,145,353,110
2024-03-09,14:00,토,325,122,238,54,194,222
2024-03-09,15:00,토,53,83,207,52,97,57
2024-03-09,16:00,토,174,159,85,82,70,83
2024-03-09,17:00,토,286,153,221,172,107,58
2024-03-09,18:00,토,475,283,389,87,198,172
2024-03-09,19:00,토,226,197,206,310,188,77
2024-03-09,20:00,토,293,95,241,176,82,23
2024-03-09,21:00,토,268,101,219,220,108,78
2024-03-09,22:00,토,36,73,54,48,96,35
2024-03-09,23:00,토,140,38,83,75,152,88
2024-03-10,00:00,일,75,55,61,65,84,12
2024-03-10,01:00,일,108,87,21,79,17,66
2024-03-10,02:00,일,77,83,82,32,65,59
2024-03-10,03:00,일,146,36,62,57,50,70
2024-03-10,04:00,일,21,53,68,64,129,47
2024-03-10,05:00,일,147,71,153,91,105,57
2024-03-10,06:00,일,122,203,42,179,97,81
2024-03-10,07:00,일,176,258,333,161,79,205
2024-03-10,08:00,일,136,107,370,53,79,51
2024-03-10,09:00,일,215,199,277,193,198,179
2024-03-10,10:00,일,277,92,189,84,197,41
2024-03-10,11:00,일,54,76,275,193,308,207
2024-03-10,12:00,일,205,160,87,240,280,166
2024-03-10,13:00,일,268,261,81,180,130,141
2024-03-10,14:00,일,302,38,129,67,247,108
2024-03-10,15:00,일,50,107,169,103,114,199
2024-03-10,16:00,일,286,131,172,98,84,103
2024-03-10,17:00,일,197,130,67,125,164,40
2024-03-10,18:00,일,138,281,403,295,75,269
2024-03-10,19:00,일,239,270,316,250,107,256
2024-03-10,20:00,일,167,68,176,115,306,127
2024-03-10,21:00,일,237,158,302,178,275,197
2024-03-10,22:00,일,125,80,148,98,28,32
2024-03-10,23:00,일,155,81,148,59,113,90
2024-03-11,00:00,월,88,48,48,46,81,23
2024-03-11,01:00,월,89,51,98,62,16,59
2024-03-11,02:00,월,101,46,91,50,68,57
2024-03-11,03:00,월,86,26,20,6,99,50
2024-03-11,04:00,월,38,32,52,25,15,68
2024-03-11,05:00,월,73,40,24,38,58,37
2024-03-11,06:00,월,147,55,157,120,90,127
2024-03-11,07:00,월,279,97,223,66,188,82
2024-03-11,08:00,월,87,75,191,110,34,133
2024-03-11,09:00,월,36,17,123,115,74,114
2024-03-11,10:00,월,205,44,69,102,127,64
2024-03-11,11:00,월,29,96,183,83,118,93
2024-03-11,12:00,월,226,88,260,116,88,92
2024-03-11,13:00,월,176,128,60,132,160,89
2024-03-11,14:00,월,53,84,109,62,79,106
2024-03-11,15:00,월,67,106,173,44,106,132
2024-03-11,16:00,월,148,53,20,116,58,129
2024-03-11,17:00,월,68,134,145,102,80,127
2024-03-11,18:00,월,119,176,265,200,83,121
2024-03-11,19:00,월,124,92,256,59,132,49
2024-03-11,20:00,월,53,87,26,17,124,137
2024-03-11,21:00,월,46,59,22,27,71,136
2024-03-11,22:00,월,89,10,95,55,75,67
2024-03-11,23:00,월,61,35,18,51,15,8
2024-03-12,00:00,화,87,70,111,62,70,41
2024-03-12,01:00,화,44,38,56,14,38,62
2024-03-12,02:00,화,86,36,44,43,38,38
2024-03-12,03:00,화,43,21,112,67,42,42
2024-03-12,04:00,화,86,49,17,19,42,10
2024-03-12,05:00,화,25,41,94,38,108,24
2024-03-12,06:00,화,85,138,152,97,224,95
2024-03-12,07:00,화,304,150,278,50,274,133
2024-03-12,08:00,화,177,36,231,26,305,70
2024-03-12,09:00,화,38,74,209,80,216,56
2024-03-12,10:00,화,124,132,115,49,141,27
2024-03-12,11:00,화,155,103,115,81,185,107
2024-03-12,12:00,화,184,55,178,140,202,155
2024-03-12,13:00,화,254,164,230,40,279,118
2024-03-12,14:00,화,51,119,161,101,103,26
2024-03-12,15:00,화,154,50,226,51,119,17
2024-03-12,16:00,화,70,49,204,19,156,132
2024-03-12,17:00,화,178,130,124,114,190,39
2024-03-12,18:00,화,224,96,110,134,224,134
2024-03-12,19:00,화,295,150,171,72,119,96
2024-03-12,20:00,화,201,112,78,19,104,49
2024-03-12,21:00,화,218,56,110,142,133,62
2024-03-12,22:00,화,71,36,30,21,40,71
2024-03-12,23:00,화,51,56,70,50,14,61
2024-03-13,00:00,수,39,62,38,24,25,52
2024-03-13,01:00,수,66,10,55,39,67,59
2024-03-13,02:00,수,97,22,105,76,61,9
2024-03-13,03:00,수,82,41,106,65,21,69
2024-03-13,04:00,수,108,16,45,67,87,66
2024-03-13,05:00,수,38,50,46,9,33,23
2024-03-13,06:00,수,157,128,173,72,52,67
2024-03-13,07:00,수,288,149,105,186,302,152
2024-03-13,08:00,수,57,69,326,93,193,148
2024-03-13,09:00,수,157,42,71,143,61,139
2024-03-13,10:00,수,215,127,92,138,214,62
2024-03-13,11:00,수,217,66,31,62,31,48
2024-03-13,12:00,수,226,96,49,31,221,25
2024-03-13,13:00,수,233,39,58,125,89,94
2024-03-13,14:00,수,122,122,155,128,54,150
2024-03-13,15:00,수,107,36,102,145,228,115
2024-03-13,16:00,수,186,104,109,96,134,110
2024-03-13,17:00,수,202,95,62,135,173,24
2024-03-13,18:00,수,264,40,72,162,291,70
2024-03-13,19:00,수,176,160,224,43,98,124
2024-03-13,20:00,수,32,108,66,129,99,46
2024-03-13,21:00,수,56,18,78,25,39,19
2024-03-13,22:00,수,104,47,79,33,42,15
2024-03-13,23:00,수,54,68,112,64,62,22
2024-03-14,00:00,목,63,84,107,58,66,31
2024-03-14,01:00,목,123,67,19,56,70,54
2024-03-14,02:00,목,67,9,69,81,94,68
2024-03-14,03:00,목,74,65,15,52,78,62
2024-03-14,04:00,목,24,81,115,67,105,31
2024-03-14,05:00,목,121,69,48,48,91,66
2024-03-14,06:00,목,190,146,136,45,247,121
2024-03-14,07:00,목,171,157,64,139,332,116
2024-03-14,08:00,목,172,76,323,36,180,215
2024-03-14,09:00,목,69,37,225,38,179,70
2024-03-14,10:00,목,32,109,133,137,193,164
2024-03-14,11:00,목,70,146,228,54,92,86
2024-03-14,12:00,목,151,71,194,23,111,125
2024-03-14,13:00,목,46,153,69,129,268,104
2024-03-14,14:00,목,195,133,245,136,84,92
2024-03-14,15:00,목,187,105,62,73,193,157
2024-03-14,16:00,목,168,115,69,50,50,28
2024-03-14,17:00,목,67,159,84,132,93,161
2024-03-14,18:00,목,89,154,342,97,91,240
2024-03-14,19:00,목,262,186,252,247,133,203
2024-03-14,20:00,목,145,120,119,20,181,163
2024-03-14,21:00,목,76,138,96,52,164,48
2024-03-14,22:00,목,32,77,48,77,36,35
2024-03-14,23:00,목,41,79,108,12,43,31
2024-03-15,00:00,금,96,29,31,73,35,53
2024-03-15,01:00,금,105,58,134,66,69,15
2024-03-15,02:00,금,125,35,105,34,127,87
2024-03-15,03:00,금,15,34,99,66,23,10
2024-03-15,04:00,금,87,32,69,80,118,68
2024-03-15,05:00,금,128,14,91,57,124,67
2024-03-15,06:00,금,60,101,194,165,99,89
2024-03-15,07:00,금,159,247,99,154,192,129
2024-03-15,08:00,금,176,214,232,118,132,240
2024-03-15,09:00,금,241,93,258,97,77,45
2024-03-15,10:00,금,268,127,240,130,222,155
2024-03-15,11:00,금,146,177,27,51,122,80
2024-03-15,12:00,금,97,134,125,39,237,105
2024-03-15,13:00,금,122,79,170,161,312,174
2024-03-15,14:00,금,142,58,110,42,254,175
2024-03-15,15:00,금,185,52,142,155,171,41
2024-03-15,16:00,금,42,74,45,173,187,77
2024-03-15,17:00,금,197,162,63,96,237,48
2024-03-15,18:00,금,254,145,153,134,64,59
2024-03-15,19:00,금,286,46,84,268,53,78
2024-03-15,20:00,금,95,72,211,165,255,79
2024-03-15,21:00,금,135,180,136,85,35,50
2024-03-15,22:00,금,73,60,84,28,83,30
2024-03-15,23:00,금,116,9,42,88,55,33
2024-03-16,00:00,토,136,51,153,99,92,73
2024-03-16,01:00,토,68,32,20,31,37,55
2024-03-16,02:00,토,164,14,89,72,33,114
2024-03-16,03:00,토,30,77,56,77,127,19
2024-03-16,04:00,토,118,72,117,69,88,26
2024-03-16,05:00,토,56,101,147,109,70,24
2024-03-16,06:00,토,176,203,186,42,171,49
2024-03-16,07:00,토,401,281,225,312,88,229
2024-03-16,08:00,토,253,152,77,215,401,72
2024-03-16,09:00,토,229,202,124,35,233,210
2024-03-16,10:00,토,302,161,326,180,272,59
2024-03-16,11:00,토,297,39,139,54,50,221
2024-03-16,12:00,토,125,73,130,85,303,202
2024-03-16,13:00,토,375,98,121,61,80,212
2024-03-16,14:00,토,96,190,276,51,257,146
2024-03-16,15:00,토,195,31,209,111,77,169
2024-03-16,16:00,토,283,41,39,140,63,161
2024-03-16,17:00,토,207,216,224,143,248,226
2024-03-16,18:00,토,277,167,114,336,411,79
2024-03-16,19:00,토,114,124,463,286,246,41
2024-03-16,20:00,토,222,122,139,107,160,224
2024-03-16,21:00,토,120,48,205,130,305,123
2024-03-16,22:00,토,153,82,97,28,29,15
2024-03-16,23:00,토,102,109,162,72,50,20
2024-03-17,00:00,일,128,24,104,80,102,80
2024-03-17,01:00,일,156,85,63,70,69,22
2024-03-17,02:00,일,128,102,72,29,149,102
2024-03-17,03:00,일,96,101,16,37,30,67
2024-03-17,04:00,일,24,70,145,49,104,79
2024-03-17,05:00,일,33,94,16,63,81,83
2024-03-17,06:00,일,56,147,196,84,80,179
2024-03-17,07:00,일,128,304,82,269,111,282
2024-03-17,08:00,일,266,296,304,228,118,259
2024-03-17,09:00,일,45,99,124,34,304,147
2024-03-17,10:00,일,148,198,69,188,249,163
2024-03-17,11:00,일,41,131,109,31,301,124
2024-03-17,12:00,일,52,33,276,89,345,111
2024-03-17,13:00,일,67,53,362,108,213,191
2024-03-17,14:00,일,59,211,174,184,111,158
2024-03-17,15:00,일,246,164,198,163,166,169
2024-03-17,16:00,일,266,213,85,56,214,142
2024-03-17,17:00,일,175,104,108,140,187,155
2024-03-17,18:00,일,321,209,261,120,50,259
2024-03-17,19:00,일,316,62,171,35,212,177
2024-03-17,20:00,일,130,145,314,158,143,188
2024-03-17,21:00,일,172,132,64,202,188,107
2024-03-17,22:00,일,42,19,45,88,65,33
2024-03-17,23:00,일,143,53,152,45,74,98
2024-03-18,00:00,월,39,30,72,46,77,48
2024-03-18,01:00,월,75,13,64,33,64,16
2024-03-18,02:00,월,15,35,45,6,53,50
2024-03-18,03:00,월,15,35,72,42,37,23
2024-03-18,04:00,월,41,32,70,28,61,21
2024-03-18,05:00,월,63,42,78,24,27,27
2024-03-18,06:00,월,28,69,137,108,78,49
2024-03-18,07:00,월,216,136,97,103,89,49
2024-03-18,08:00,월,142,55,99,90,152,138
2024-03-18,09:00,월,104,57,113,39,39,24
