날짜,시간,요일,남자 청년,여자 청년,남자 중장년,여자 중장년,남자 청소년 이하,여자 청소년 이하
2024-01-08,18:10,월,123,129,184,199,146,117
2024-01-08,18:20,월,166,184,69,112,140,14
2024-01-08,18:30,월,192,72,84,139,54,49
2024-01-08,18:40,월,59,171,149,124,64,16
2024-01-08,18:50,월,34,185,49,178,150,162
2024-01-08,19:00,월,119,58,181,59,196,54
2024-01-08,19:10,월,141,195,36,61,45,100
2024-01-08,19:20,월,9,95,98,12,135,79
2024-01-08,19:30,월,60,10,133,56,83,79
2024-01-08,19:40,월,156,160,118,198,45,121
2024-01-08,19:50,월,165,131,142,57,185,36
2024-01-08,20:00,월,112,34,7,76,153,133
2024-01-08,20:10,월,148,179,87,72,101,87
2024-01-08,20:20,월,95,83,191,43,82,65
2024-01-08,20:30,월,46,121,93,94,19,133
2024-01-08,20:40,월,62,131,186,68,172,123
2024-01-08,20:50,월,56,150,186,53,111,16
2024-01-08,21:00,월,107,196,45,185,7,29
2024-01-08,21:10,월,197,187,74,49,165,6
2024-01-08,21:20,월,173,33,87,108,19,35
2024-01-08,21:30,월,48,148,29,130,200,133
2024-01-08,21:40,월,20,165,74,154,177,153
2024-01-08,21:50,월,63,154,76,127,155,32
2024-01-08,22:00,월,189,106,6,33,4,40
2024-01-08,22:10,월,70,44,38,69,44,185
2024-01-08,22:20,월,172,113,188,54,181,45
2024-01-08,22:30,월,125,144,144,53,109,100
2024-01-08,22:40,월,123,9,121,83,128,4
2024-01-08,22:50,월,114,161,37,152,94,119
2024-01-08,23:00,월,6,145,52,154,159,3
2024-01-08,23:10,월,4,151,12,18,103,36
2024-01-08,23:20,월,67,11,191,119,84,114
2024-01-08,23:30,월,56,46,35,24,88,8
2024-01-08,23:40,월,75,56,105,102,18,46
2024-01-08,23:50,월,22,158,83,121,190,163
2024-01-09,0:00,화,179,142,47,172,23,16
2024-01-09,0:10,화,58,176,147,140,115,155
2024-01-09,0:20,화,93,122,153,109,152,82
2024-01-09,0:30,화,21,57,133,38,122,16
2024-01-09,0:40,화,68,52,71,128,83,44
2024-01-09,0:50,화,83,9,160,63,104,138
2024-01-09,1:00,화,32,179,63,27,26,152
2024-01-09,1:10,화,151,112,30,139,23,189
2024-01-09,1:20,화,8,172,21,57,29,111
2024-01-09,1:30,화,152,199,193,23,161,126
2024-01-09,1:40,화,145,178,35,144,54,121
2024-01-09,1:50,화,13,90,158,121,5,8
2024-01-09,2:00,화,102,135,72,95,183,162
2024-01-09,2:10,화,29,191,132,169,156,175
2024-01-09,2:20,화,184,165,187,116,67,124
2024-01-09,2:30,화,129,109,115,71,21,15
2024-01-09,2:40,화,173,56,16,74,127,104
2024-01-09,2:50,화,196,91,140,161,89,200
2024-01-09,3:00,화,145,75,93,1,34,159
2024-01-09,3:10,화,165,153,10,85,60,120
2024-01-09,3:20,화,64,85,22,163,45,65
2024-01-09,3:30,화,35,186,160,165,65,152
2024-01-09,3:40,화,89,26,4,31,8,178
2024-01-09,3:50,화,51,19,21,139,72,71
2024-01-09,4:00,화,102,56,75,73,198,28
2024-01-09,4:10,화,107,61,131,146,184,110
2024-01-09,4:20,화,122,127,130,54,36,187
2024-01-09,4:30,화,152,21,170,22,118,171
2024-01-09,4:40,화,140,36,187,147,26,192
2024-01-09,4:50,화,170,12,87,76,73,192
2024-01-09,5:00,화,108,82,128,29,87,193
2024-01-09,5:10,화,198,130,194,168,133,78
2024-01-09,5:20,화,114,96,83,47,60,42
2024-01-09,5:30,화,98,26,184,6,123,78
2024-01-09,5:40,화,132,104,182,177,131,103
2024-01-09,5:50,화,89,24,119,78,185,39
2024-01-09,6:00,화,161,101,79,165,31,44
2024-01-09,6:10,화,155,40,79,23,146,197
2024-01-09,6:20,화,69,25,93,6,151,138
2024-01-09,6:30,화,157,192,52,184,151,85
2024-01-09,6:40,화,96,68,42,6,129,155
2024-01-09,6:50,화,189,186,179,56,115,46
2024-01-09,7:00,화,111,192,195,188,146,164
2024-01-09,7:10,화,94,14,5,134,63,83
2024-01-09,7:20,화,67,153,88,30,42,58
2024-01-09,7:30,화,189,71,70,163,55,111
2024-01-09,7:40,화,116,59,121,55,168,28
2024-01-09,7:50,화,145,193,9,196,178,41
2024-01-09,8:00,화,93,108,109,135,79,200
2024-01-09,8:10,화,20,147,159,173,149,35
2024-01-09,8:20,화,116,146,114,99,158,60
2024-01-09,8:30,화,13,24,180,15,84,178
2024-01-09,8:40,화,175,86,154,138,56,59
2024-01-09,8:50,화,26,153,19,164,31,98
2024-01-09,9:00,화,8,178,81,5,134,46
2024-01-09,9:10,화,157,104,59,119,127,20
2024-01-09,9:20,화,109,20,169,64,31,102
2024-01-09,9:30,화,68,158,93,86,117,132
2024-01-09,9:40,화,136,156,191,174,198,112
2024-01-09,9:50,화,158,149,131,108,59,65
2024-01-09,10:00,화,144,172,58,110,86,110
2024-01-09,10:10,화,135,59,26,7,91,69
2024-01-09,10:20,화,192,101,86,17,55,57
2024-01-09,10:30,화,48,77,53,138,153,173
2024-01-09,10:40,화,145,190,137,144,46,138
2024-01-09,10:50,화,169,112,143,155,158,28
2024-01-09,11:00,화,185,26,24,86,22,102
2024-01-09,11:10,화,174,53,105,197,69,127
2024-01-09,11:20,화,29,117,54,95,158,174
2024-01-09,11:30,화,196,65,93,37,65,59
2024-01-09,11:40,화,17,195,49,74,182,118
2024-01-09,11:50,화,24,131,127,163,96,109
2024-01-09,12:00,화,124,69,199,119,37,109
2024-01-09,12:10,화,106,38,51,163,108,50
2024-01-09,12:20,화,60,164,136,128,178,39
2024-01-09,12:30,화,188,196,122,69,80,145
2024-01-09,12:40,화,69,63,197,187,196,199
2024-01-09,12:50,화,182,115,187,43,18,165
2024-01-09,13:00,화,149,94,89,19,138,10
2024-01-09,13:10,화,44,179,131,26,14,189
2024-01-09,13:20,화,96,52,108,58,45,161
2024-01-09,13:30,화,172,122,100,198,19,57
2024-01-09,13:40,화,171,66,192,33,196,155
2024-01-09,13:50,화,105,193,134,106,131,4
2024-01-09,14:00,화,132,125,177,150,83,38
2024-01-09,14:10,화,22,164,181,42,64,105
2024-01-09,14:20,화,94,100,60,124,56,4
2024-01-09,14:30,화,160,153,114,46,20,54
2024-01-09,14:40,화,1,87,139,178,197,171
2024-01-09,14:50,화,192,200,170,195,128,121
2024-01-09,15:00,화,43,34,23,153,15,5
2024-01-09,15:10,화,76,106,50,29,178,87
2024-01-09,15:20,화,13,107,62,7,192,187
2024-01-09,15:30,화,17,161,80,68,104,111
2024-01-09,15:40,화,161,198,137,50,199,46
2024-01-09,15:50,화,119,48,200,184,25,122
2024-01-09,16:00,화,132,9,187,185,156,126
2024-01-09,16:10,화,6,105,14,74,34,17
2024-01-09,16:20,화,34,17,49,91,200,6
2024-01-09,16:30,화,3,159,101,127,3,63
2024-01-09,16:40,화,31,146,97,56,187,99
2024-01-09,16:50,화,113,4,180,6,37,196
2024-01-09,17:00,화,143,27,93,1,189,94
2024-01-09,17:10,화,170,79,151,1,20,92
2024-01-09,17:20,화,164,153,122,58,122,53
2024-01-09,17:30,화,31,196,143,128,148,100
2024-01-09,17:40,화,51,65,94,199,175,118
2024-01-09,17:50,화,9,143,147,147,187,40
2024-01-09,18:00,화,163,182,16,17,71,44
2024-01-09,18:10,화,97,150,132,108,2,50
2024-01-09,18:20,화,75,48,129,79,160,169
2024-01-09,18:30,화,177,9,192,112,150,22
2024-01-09,18:40,화,72,97,182,82,79,97
2024-01-09,18:50,화,153,92,143,35,154,55
2024-01-09,19:00,화,187,47,177,167,53,27
2024-01-09,19:10,화,106,114,194,156,24,17
2024-01-09,19:20,화,133,94,2,103,115,153
2024-01-09,19:30,화,185,55,145,189,88,65
2024-01-09,19:40,화,52,53,118,127,28,84
2024-01-09,19:50,화,138,9,69,25,89,145
2024-01-09,20:00,화,75,83,195,40,92,162
2024-01-09,20:10,화,1,105,134,155,174,125
2024-01-09,20:20,화,5,150,134,144,94,156
2024-01-09,20:30,화,135,121,48,29,63,22
2024-01-09,20:40,화,134,22,96,126,120,191
2024-01-09,20:50,화,177,152,8,138,42,3
2024-01-09,21:00,화,46,175,86,5,55,5
2024-01-09,21:10,화,54,48,133,98,20,5
2024-01-09,21:20,화,21,115,34,77,199,157
2024-01-09,21:30,화,68,108,3,145,131,171
2024-01-09,21:40,화,85,114,29,24,1,127
2024-01-09,21:50,화,64,143,5,168,2,200
2024-01-09,22:00,화,81,183,135,114,10,182
2024-01-09,22:10,화,108,140,183,33,25,16
2024-01-09,22:20,화,149,9,23,181,111,177
2024-01-09,22:30,화,171,61,97,53,155,56
2024-01-09,22:40,화,116,23,107,144,90,143
2024-01-09,22:50,화,67,169,55,18,160,195
2024-01-09,23:00,화,103,1,184,150,173,84
2024-01-09,23:10,화,49,169,59,58,6,66
2024-01-09,23:20,화,132,56,28,190,106,162
2024-01-09,23:30,화,28,188,22,181,49,34
2024-01-09,23:40,화,93,107,26,84,184,149
2024-01-09,23:50,화,30,29,19,15,178,133
2024-01-10,0:00,수,36,78,131,177,181,15
2024-01-10,0:10,수,48,28,177,148,24,61
2024-01-10,0:20,수,180,44,6,133,115,130
2024-01-10,0:30,수,9,74,118,88,190,99
2024-01-10,0:40,수,64,150,72,185,84,74
2024-01-10,0:50,수,87,68,122,138,47,127
2024-01-10,1:00,수,124,33,65,191,92,167
2024-01-10,1:10,수,93,36,21,54,60,115
2024-01-10,1:20,수,4,87,95,71,54,64
2024-01-10,1:30,수,82,33,62,193,95,62
2024-01-10,1:40,수,15,83,95,29,89,25
2024-01-10,1:50,수,34,93,186,43,125,162
2024-01-10,2:00,수,128,121,172,76,42,200
2024-01-10,2:10,수,147,178,128,86,46,85
2024-01-10,2:20,수,89,77,73,178,77,20
2024-01-10,2:30,수,190,135,153,67,145,132
2024-01-10,2:40,수,11,79,125,142,59,37
2024-01-10,2:50,수,146,177,98,61,76,11
2024-01-10,3:00,수,169,78,100,2,65,146
2024-01-10,3:10,수,149,133,104,118,90,51
2024-01-10,3:20,수,123,24,144,94,156,104
2024-01-10,3:30,수,60,46,76,142,42,36
2024-01-10,3:40,수,112,122,33,170,93,91
2024-01-10,3:50,수,99,111,179,85,101,38
2024-01-10,4:00,수,86,178,5,14,188,54
2024-01-10,4:10,수,192,135,165,174,180,146
2024-01-10,4:20,수,174,53,197,199,105,149
2024-01-10,4:30,수,146,116,171,70,35,114
2024-01-10,4:40,수,55,7,145,10,144,140
2024-01-10,4:50,수,6,78,40,193,2,5
2024-01-10,5:00,수,18,107,22,108,163,77
2024-01-10,5:10,수,15,99,44,145,111,78
2024-01-10,5:20,수,47,17,180,127,123,19
2024-01-10,5:30,수,138,56,86,7,70,115
2024-01-10,5:40,수,121,76,150,158,111,74
2024-01-10,5:50,수,78,127,103,31,90,168
2024-01-10,6:00,수,4,20,73,147,18,19
2024-01-10,6:10,수,170,143,130,139,196,68
2024-01-10,6:20,수,7,180,185,29,118,80
2024-01-10,6:30,수,80,81,185,133,70,90
2024-01-10,6:40,수,70,146,75,89,192,16
2024-01-10,6:50,수,53,3,29,79,62,13
2024-01-10,7:00,수,94,134,172,45,100,144
2024-01-10,7:10,수,145,13,12,101,164,195
2024-01-10,7:20,수,88,172,153,147,93,32
2024-01-10,7:30,수,171,192,124,119,161,56
2024-01-10,7:40,수,39,147,63,141,69,197
2024-01-10,7:50,수,82,29,95,96,188,132
2024-01-10,8:00,수,200,26,21,109,187,58
2024-01-10,8:10,수,59,166,156,152,113,179
2024-01-10,8:20,수,100,69,54,140,173,135
2024-01-10,8:30,수,17,36,197,191,126,157
2024-01-10,8:40,수,71,74,189,21,49,37
2024-01-10,8:50,수,121,195,138,174,89,67
2024-01-10,9:00,수,69,151,175,164,172,76
2024-01-10,9:10,수,93,175,54,27,44,1
2024-01-10,9:20,수,52,191,152,96,1,52
2024-01-10,9:30,수,34,96,141,2,151,66
2024-01-10,9:40,수,200,9,147,22,29,180
2024-01-10,9:50,수,78,64,199,198,175,13
2024-01-10,10:00,수,70,102,74,180,51,185
2024-01-10,10:10,수,24,142,28,74,79,64
2024-01-10,10:20,수,39,97,140,183,145,121
2024-01-10,10:30,수,172,117,157,118,176,140
2024-01-10,10:40,수,117,27,85,119,37,126
2024-01-10,10:50,수,140,150,153,158,105,78
2024-01-10,11:00,수,153,197,149,126,98,175
2024-01-10,11:10,수,156,173,58,52,187,40
2024-01-10,11:20,수,123,88,112,151,31,153
2024-01-10,11:30,수,69,124,126,169,10,199
2024-01-10,11:40,수,3,194,141,185,161,4
2024-01-10,11:50,수,43,33,106,141,171,17
2024-01-10,12:00,수,196,140,7,11,143,168
2024-01-10,12:10,수,9,132,171,166,99,187
2024-01-10,12:20,수,159,142,173,26,175,186
2024-01-10,12:30,수,116,156,152,153,14,47
2024-01-10,12:40,수,98,185,112,181,37,107
2024-01-10,12:50,수,155,151,71,35,8,124
2024-01-10,13:00,수,46,90,150,86,126,157
2024-01-10,13:10,수,140,11,43,56,132,119
2024-01-10,13:20,수,12,79,72,25,186,114
2024-01-10,13:30,수,64,192,109,59,71,5
2024-01-10,13:40,수,67,92,76,38,9,131
2024-01-10,13:50,수,141,110,88,49,70,117
2024-01-10,14:00,수,65,108,157,30,99,34
2024-01-10,14:10,수,114,156,132,23,52,182
2024-01-10,14:20,수,25,128,76,164,153,75
2024-01-10,14:30,수,32,188,1,62,98,176
2024-01-10,14:40,수,133,46,197,100,75,103
2024-01-10,14:50,수,136,35,171,174,50,29
2024-01-10,15:00,수,163,25,166,138,87,184
2024-01-10,15:10,수,154,103,162,179,164,154
2024-01-10,15:20,수,31,83,100,72,187,197
2024-01-10,15:30,수,1,94,152,109,194,197
2024-01-10,15:40,수,139,66,152,6,55,169
2024-01-10,15:50,수,58,152,48,103,172,71
2024-01-10,16:00,수,67,134,21,161,7,187
2024-01-10,16:10,수,21,149,138,160,162,2
2024-01-10,16:20,수,88,48,174,159,145,22
2024-01-10,16:30,수,72,24,140,139,51,46
2024-01-10,16:40,수,35,15,107,45,134,158
2024-01-10,16:50,수,197,88,44,72,163,194
2024-01-10,17:00,수,173,32,167,23,144,1
2024-01-10,17:10,수,62,63,68,137,200,169
2024-01-10,17:20,수,60,36,113,43,168,164
2024-01-10,17:30,수,38,122,72,109,86,57
2024-01-10,17:40,수,5,76,113,72,19,46
2024-01-10,17:50,수,31,190,99,60,122,162
2024-01-10,18:00,수,137,36,138,10,192,141
2024-01-10,18:10,수,196,157,27,67,70,49
2024-01-10,18:20,수,49,146,127,156,61,72
2024-01-10,18:30,수,139,136,101,59,32,192
2024-01-10,18:40,수,108,102,146,75,87,194
2024-01-10,18:50,수,59,7,7,105,103,42
2024-01-10,19:00,수,4,189,66,143,38,103
2024-01-10,19:10,수,155,177,151,170,72,158
2024-01-10,19:20,수,48,17,112,79,173,91
2024-01-10,19:30,수,7,61,131,48,61,199
2024-01-10,19:40,수,48,72,159,144,90,82
2024-01-10,19:50,수,83,129,68,123,20,178
2024-01-10,20:00,수,137,90,174,81,28,166
2024-01-10,20:10,수,56,132,49,103,196,64
2024-01-10,20:20,수,147,119,97,160,117,32
2024-01-10,20:30,수,99,162,137,33,56,8
2024-01-10,20:40,수,118,121,172,52,12,125
2024-01-10,20:50,수,106,160,135,81,129,12
2024-01-10,21:00,수,124,176,71,195,68,43
2024-01-10,21:10,수,64,148,45,76,133,159
2024-01-10,21:20,수,147,138,10,86,113,164
2024-01-10,21:30,수,139,165,73,32,49,71
2024-01-10,21:40,수,97,130,183,68,141,90
2024-01-10,21:50,수,12,172,105,13,171,163
2024-01-10,22:00,수,59,73,89,118,131,53
2024-01-10,22:10,수,148,41,151,194,84,28
2024-01-10,22:20,수,132,17,111,11,85,161
2024-01-10,22:30,수,6,163,2,69,89,90
2024-01-10,22:40,수,79,83,151,81,50,77
2024-01-10,22:50,수,51,106,44,134,107,161
2024-01-10,23:00,수,20,22,70,120,176,36
2024-01-10,23:10,수,68,75,56,160,27,154
2024-01-10,23:20,수,17,143,81,190,130,58
2024-01-10,23:30,수,36,94,123,16,110,110
2024-01-10,23:40,수,137,194,64,146,146,17
2024-01-10,23:50,수,76,177,45,51,123,179
2024-01-11,0:00,목,155,131,166,142,111,72
2024-01-11,0:10,목,128,93,105,188,88,32
2024-01-11,0:20,목,153,183,168,171,63,101
2024-01-11,0:30,목,42,151,128,30,24,38
2024-01-11,0:40,목,131,132,33,154,182,69
2024-01-11,0:50,목,45,17,109,29,91,176
2024-01-11,1:00,목,27,163,28,16,158,174
2024-01-11,1:10,목,123,6,196,200,84,86
2024-01-11,1:20,목,181,61,111,38,185,40
2024-01-11,1:30,목,158,72,44,64,199,192
2024-01-11,1:40,목,195,101,28,42,29,117
2024-01-11,1:50,목,158,147,124,125,23,87
2024-01-11,2:00,목,7,28,109,54,194,17
2024-01-11,2:10,목,31,44,90,145,108,2
2024-01-11,2:20,목,71,168,184,19,158,103
2024-01-11,2:30,목,176,130,120,35,25,145
2024-01-11,2:40,목,159,168,42,110,191,75
2024-01-11,2:50,목,108,12,36,157,121,101
2024-01-11,3:00,목,44,187,195,189,81,108
2024-01-11,3:10,목,87,170,12,68,121,43
2024-01-11,3:20,목,25,71,128,153,158,167
2024-01-11,3:30,목,39,188,33,2,48,135
2024-01-11,3:40,목,150,20,151,14,164,166
2024-01-11,3:50,목,73,71,76,190,27,140
2024-01-11,4:00,목,43,90,195,170,183,7
2024-01-11,4:10,목,187,184,191,183,34,62
2024-01-11,4:20,목,86,88,69,155,147,37
2024-01-11,4:30,목,189,2,69,86,105,135
2024-01-11,4:40,목,114,126,120,54,71,123
2024-01-11,4:50,목,113,139,145,71,162,92
2024-01-11,5:00,목,27,17,185,58,119,85
2024-01-11,5:10,목,77,11,60,117,64,177
2024-01-11,5:20,목,114,69,84,98,66,56
2024-01-11,5:30,목,25,168,30,79,39,116
2024-01-11,5:40,목,73,22,4,76,123,77
2024-01-11,5:50,목,166,153,3,188,32,159
2024-01-11,6:00,목,145,35,22,94,8,42
2024-01-11,6:10,목,145,178,185,161,89,157
2024-01-11,6:20,목,167,14,198,69,16,52
2024-01-11,6:30,목,128,193,163,166,11,128
2024-01-11,6:40,목,55,42,18,71,191,144
2024-01-11,6:50,목,125,79,160,49,95,5
2024-01-11,7:00,목,71,9,116,64,56,181
2024-01-11,7:10,목,46,25,102,36,134,55
2024-01-11,7:20,목,66,142,182,30,52,47
2024-01-11,7:30,목,197,158,44,166,119,11
2024-01-11,7:40,목,38,26,20,26,83,15
2024-01-11,7:50,목,52,195,124,143,180,1
2024-01-11,8:00,목,109,121,67,138,111,29
2024-01-11,8:10,목,125,13,102,114,111,128
2024-01-11,8:20,목,19,104,187,144,18,26
2024-01-11,8:30,목,112,103,133,107,141,186
2024-01-11,8:40,목,143,166,196,12,157,159
2024-01-11,8:50,목,24,154,44,196,136,185
2024-01-11,9:00,목,28,89,24,18,164,32
2024-01-11,9:10,목,129,168,50,141,121,23
2024-01-11,9:20,목,148,176,28,67,62,151
2024-01-11,9:30,목,170,134,176,21,113,153
2024-01-11,9:40,목,193,105,57,19,76,2
2024-01-11,9:50,목,50,199,183,199,1,4
2024-01-11,10:00,목,104,159,77,66,192,70
2024-01-11,10:10,목,41,18,102,100,72,147
2024-01-11,10:20,목,68,176,136,102,22,20
2024-01-11,10:30,목,196,103,73,1,16,56
2024-01-11,10:40,목,200,126,152,102,149,17
2024-01-11,10:50,목,12,145,108,114,8,88
2024-01-11,11:00,목,132,101,63,94,64,67
2024-01-11,11:10,목,77,195,31,99,158,81
2024-01-11,11:20,목,16,151,177,122,12,97
2024-01-11,11:30,목,172,58,105,156,116,20
2024-01-11,11:40,목,69,148,34,62,39,46
2024-01-11,11:50,목,133,189,182,37,113,111
2024-01-11,12:00,목,169,183,150,13,3,95
2024-01-11,12:10,목,29,48,144,161,79,97
2024-01-11,12:20,목,158,176,151,196,135,91
2024-01-11,12:30,목,7,46,27,69,71,103
2024-01-11,12:40,목,57,143,134,68,24,183
2024-01-11,12:50,목,23,46,141,167,104,28
2024-01-11,13:00,목,54,18,131,63,20,24
2024-01-11,13:10,목,7,178,176,186,76,147
2024-01-11,13:20,목,158,127,148,78,75,105
2024-01-11,13:30,목,163,60,188,92,198,186
2024-01-11,13:40,목,160,94,163,125,120,100
2024-01-11,13:50,목,51,92,158,47,132,23
2024-01-11,14:00,목,155,120,185,182,188,161
2024-01-11,14:10,목,36,144,88,110,87,66
2024-01-11,14:20,목,109,196,137,116,64,19
2024-01-11,14:30,목,138,72,3,179,43,85
2024-01-11,14:40,목,70,154,104,37,195,82
2024-01-11,14:50,목,157,95,23,135,34,110
2024-01-11,15:00,목,163,144,68,112,155,40
2024-01-11,15:10,목,67,54,161,61,171,90
2024-01-11,15:20,목,191,75,131,129,23,26
2024-01-11,15:30,목,70,75,188,66,94,164
2024-01-11,15:40,목,136,39,86,39,27,24
2024-01-11,15:50,목,182,187,178,180,158,52
2024-01-11,16:00,목,132,81,12,114,79,45
2024-01-11,16:10,목,52,103,66,179,51,16
2024-01-11,16:20,목,173,5,92,10,111,85
2024-01-11,16:30,목,173,31,69,78,61,118
2024-01-11,16:40,목,7,150,155,11,22,85
2024-01-11,16:50,목,78,105,15,117,140,102
2024-01-11,17:00,목,123,188,14,52,41,12
2024-01-11,17:10,목,47,154,152,137,128,63
2024-01-11,17:20,목,35,194,34,130,185,92
2024-01-11,17:30,목,111,84,58,52,144,32
2024-01-11,17:40,목,3,94,131,42,142,192
2024-01-11,17:50,목,152,116,95,64,139,161
2024-01-11,18:00,목,163,149,70,46,162,96
2024-01-11,18:10,목,82,146,142,41,88,151
2024-01-11,18:20,목,166,19,13,120,133,88
2024-01-11,18:30,목,182,26,154,94,158,42
2024-01-11,18:40,목,177,81,134,188,10,185
2024-01-11,18:50,목,191,171,145,74,48,130
2024-01-11,19:00,목,177,140,200,157,53,19
2024-01-11,19:10,목,177,124,122,9,25,184
2024-01-11,19:20,목,175,48,165,112,156,189
2024-01-11,19:30,목,181,105,11,198,147,197
2024-01-11,19:40,목,127,196,156,133,118,7
2024-01-11,19:50,목,169,59,144,7,164,175
2024-01-11,20:00,목,188,20,86,168,125,98
2024-01-11,20:10,목,54,175,24,86,84,66
2024-01-11,20:20,목,31,129,153,44,179,45
2024-01-11,20:30,목,22,37,20,16,148,158
2024-01-11,20:40,목,158,85,47,176,49,168
2024-01-11,20:50,목,161,188,39,145,184,190
2024-01-11,21:00,목,60,131,96,166,39,19
2024-01-11,21:10,목,55,71,18,151,14,108
2024-01-11,21:20,목,169,54,129,114,110,184
2024-01-11,21:30,목,35,50,134,160,184,112
2024-01-11,21:40,목,74,160,58,170,25,58
2024-01-11,21:50,목,118,159,49,196,122,118
2024-01-11,22:00,목,188,162,56,54,8,149
2024-01-11,22:10,목,90,40,11,21,123,92
2024-01-11,22:20,목,157,57,124,161,120,189
2024-01-11,22:30,목,43,125,61,61,121,162
2024-01-11,22:40,목,41,43,48,187,194,128
2024-01-11,22:50,목,55,174,154,119,100,117
2024-01-11,23:00,목,177,192,171,27,147,36
2024-01-11,23:10,목,170,81,66,77,134,153
2024-01-11,23:20,목,165,64,169,191,190,66
2024-01-11,23:30,목,159,166,52,125,43,92
2024-01-11,23:40,목,166,70,194,59,141,72
2024-01-11,23:50,목,89,7,198,131,137,106
2024-01-12,0:00,금,154,134,151,13,184,91
2024-01-12,0:10,금,101,130,177,18,36,19
2024-01-12,0:20,금,47,61,154,111,83,163
2024-01-12,0:30,금,115,196,58,152,112,50
2024-01-12,0:40,금,43,115,70,107,183,162
2024-01-12,0:50,금,163,127,196,108,120,21
2024-01-12,1:00,금,124,130,122,60,76,74
2024-01-12,1:10,금,48,150,108,147,32,138
2024-01-12,1:20,금,177,83,52,17,161,164
2024-01-12,1:30,금,146,18,113,141,175,106
2024-01-12,1:40,금,21,46,83,20,98,69
2024-01-12,1:50,금,194,127,45,176,79,46
2024-01-12,2:00,금,119,36,145,81,170,156
2024-01-12,2:10,금,196,58,146,155,78,71
2024-01-12,2:20,금,13,129,118,3,27,187
2024-01-12,2:30,금,196,118,82,137,51,115
2024-01-12,2:40,금,137,43,54,52,19,26
2024-01-12,2:50,금,120,176,19,86,141,123
2024-01-12,3:00,금,64,176,61,61,117,123
2024-01-12,3:10,금,197,197,120,111,189,4
2024-01-12,3:20,금,103,122,187,44,53,126
2024-01-12,3:30,금,56,116,138,58,149,41
2024-01-12,3:40,금,60,110,117,126,159,115
2024-01-12,3:50,금,56,141,2,191,6,137
2024-01-12,4:00,금,158,36,2,25,144,120
2024-01-12,4:10,금,50,138,185,136,92,23
2024-01-12,4:20,금,193,39,78,53,65,16
2024-01-12,4:30,금,132,12,75,143,187,28
2024-01-12,4:40,금,98,70,160,37,58,146
2024-01-12,4:50,금,14,177,87,14,16,21
2024-01-12,5:00,금,12,71,90,6,59,75
2024-01-12,5:10,금,143,74,191,123,163,99
2024-01-12,5:20,금,28,126,24,196,93,30
2024-01-12,5:30,금,188,4,80,134,111,139
2024-01-12,5:40,금,81,50,158,53,167,82
2024-01-12,5:50,금,182,27,39,153,114,152
2024-01-12,6:00,금,143,81,90,200,33,43
2024-01-12,6:10,금,79,85,82,99,60,101
2024-01-12,6:20,금,15,39,151,104,148,58
2024-01-12,6:30,금,15,53,48,137,132,142
2024-01-12,6:40,금,10,96,48,111,41,47
2024-01-12,6:50,금,199,85,180,177,170,121
2024-01-12,7:00,금,39,158,76,6,63,140
2024-01-12,7:10,금,28,173,112,160,4,129
2024-01-12,7:20,금,133,97,57,123,59,182
2024-01-12,7:30,금,153,186,74,93,73,166
2024-01-12,7:40,금,81,165,100,41,87,129
2024-01-12,7:50,금,19,103,27,158,144,182
2024-01-12,8:00,금,84,172,5,73,55,132
2024-01-12,8:10,금,196,102,126,34,172,19
2024-01-12,8:20,금,178,123,136,162,44,200
2024-01-12,8:30,금,180,168,132,169,160,119
2024-01-12,8:40,금,108,172,144,101,33,197
2024-01-12,8:50,금,20,43,129,14,178,152
2024-01-12,9:00,금,166,51,57,152,70,98
2024-01-12,9:10,금,147,53,184,181,30,83
2024-01-12,9:20,금,64,116,19,114,52,126
2024-01-12,9:30,금,98,151,42,33,170,143
2024-01-12,9:40,금,189,82,151,28,100,197
2024-01-12,9:50,금,74,149,189,131,34,85
2024-01-12,10:00,금,132,84,164,108,150,92
2024-01-12,10:10,금,44,103,149,160,116,152
2024-01-12,10:20,금,88,39,107,76,125,72
2024-01-12,10:30,금,88,177,34,33,50,50
2024-01-12,10:40,금,68,11,152,37,70,164
2024-01-12,10:50,금,69,115,58,10,157,26
2024-01-12,11:00,금,5,131,171,62,197,140
2024-01-12,11:10,금,56,59,151,50,10,194
2024-01-12,11:20,금,80,96,95,20,94,48
2024-01-12,11:30,금,162,88,36,117,24,73
2024-01-12,11:40,금,189,110,3,90,47,36
2024-01-12,11:50,금,78,199,29,103,185,146
2024-01-12,12:00,금,54,70,157,73,188,196
2024-01-12,12:10,금,182,61,46,65,40,48
2024-01-12,12:20,금,130,19,184,189,12,190
2024-01-12,12:30,금,89,180,134,154,138,85
2024-01-12,12:40,금,74,67,34,16,67,132
2024-01-12,12:50,금,186,30,4,16,66,116
2024-01-12,13:00,금,88,13,36,179,109,142
2024-01-12,13:10,금,35,39,174,190,18,170
2024-01-12,13:20,금,177,135,178,163,132,95
2024-01-12,13:30,금,186,96,159,71,115,177
2024-01-12,13:40,금,122,6,126,93,79,171
2024-01-12,13:50,금,135,134,80,93,116,73
2024-01-12,14:00,금,26,75,168,9,148,102
2024-01-12,14:10,금,160,56,169,83,8,119
2024-01-12,14:20,금,30,131,65,96,193,62
2024-01-12,14:30,금,49,198,91,187,58,16
2024-01-12,14:40,금,200,196,25,148,140,31
2024-01-12,14:50,금,7,110,7,98,150,170
