날짜,시간,요일,남자 청년,여자 청년,남자 중장년,여자 중장년,남자 청소년 이하,여자 청소년 이하
2024-01-08,21:30,월,155,591,119,78,108,264
2024-01-08,21:40,월,69,222,87,57,76,525
2024-01-08,21:50,월,159,399,126,219,63,276
2024-01-08,22:00,월,74,594,37,459,152,330
2024-01-08,22:10,월,2,438,41,492,97,180
2024-01-08,22:20,월,77,564,104,132,37,300
2024-01-08,22:30,월,19,21,63,498,126,9
2024-01-08,22:40,월,186,252,176,549,167,180
2024-01-08,22:50,월,82,399,154,87,116,477
2024-01-08,23:00,월,69,351,47,123,54,570
2024-01-08,23:10,월,96,444,139,21,45,117
2024-01-08,23:20,월,166,354,40,561,28,216
2024-01-08,23:30,월,31,336,131,258,75,189
2024-01-08,23:40,월,34,504,166,390,139,462
2024-01-08,23:50,월,3,189,3,390,108,537
2024-01-09,00:00,화,181,108,89,411,11,357
2024-01-09,00:10,화,128,81,20,585,154,270
2024-01-09,00:20,화,78,270,99,288,74,594
2024-01-09,00:30,화,54,453,116,276,175,111
2024-01-09,00:40,화,78,579,191,537,73,84
2024-01-09,00:50,화,140,228,53,207,46,312
2024-01-09,01:00,화,187,291,139,288,178,24
2024-01-09,01:10,화,49,282,143,270,100,441
2024-01-09,01:20,화,3,438,65,417,127,399
2024-01-09,01:30,화,78,438,101,24,117,180
2024-01-09,01:40,화,84,447,67,279,76,273
2024-01-09,01:50,화,27,501,58,315,108,18
2024-01-09,02:00,화,113,492,2,108,134,57
2024-01-09,02:10,화,54,210,75,519,95,267
2024-01-09,02:20,화,174,549,59,66,140,540
2024-01-09,02:30,화,47,246,123,339,172,270
2024-01-09,02:40,화,62,228,121,483,1,318
2024-01-09,02:50,화,142,597,199,375,189,474
2024-01-09,03:00,화,150,555,62,36,42,312
2024-01-09,03:10,화,89,3,191,564,18,468
2024-01-09,03:20,화,119,177,160,156,111,285
2024-01-09,03:30,화,123,348,60,9,189,99
2024-01-09,03:40,화,109,288,186,126,162,573
2024-01-09,03:50,화,142,183,144,39,51,273
2024-01-09,04:00,화,131,258,64,213,53,393
2024-01-09,04:10,화,160,573,122,21,83,267
2024-01-09,04:20,화,129,342,78,54,173,555
2024-01-09,04:30,화,33,195,169,402,124,417
2024-01-09,04:40,화,72,516,185,384,113,219
2024-01-09,04:50,화,4,111,144,387,162,384
2024-01-09,05:00,화,104,525,193,357,183,210
2024-01-09,05:10,화,169,51,122,171,30,414
2024-01-09,05:20,화,3,489,65,99,11,180
2024-01-09,05:30,화,26,285,94,195,200,282
2024-01-09,05:40,화,33,495,105,72,161,348
2024-01-09,05:50,화,139,390,23,87,82,60
2024-01-09,06:00,화,125,375,13,174,77,78
2024-01-09,06:10,화,128,324,24,153,46,147
2024-01-09,06:20,화,84,450,75,567,101,267
2024-01-09,06:30,화,10,411,3,156,62,444
2024-01-09,06:40,화,170,423,192,519,90,69
2024-01-09,06:50,화,106,357,76,507,25,129
2024-01-09,07:00,화,180,165,101,330,93,420
2024-01-09,07:10,화,61,429,52,27,119,96
2024-01-09,07:20,화,136,210,135,582,48,555
2024-01-09,07:30,화,173,507,4,93,95,342
2024-01-09,07:40,화,39,426,64,411,120,300
2024-01-09,07:50,화,93,300,105,588,144,312
2024-01-09,08:00,화,66,273,10,180,191,150
2024-01-09,08:10,화,88,270,176,543,107,210
2024-01-09,08:20,화,183,426,84,165,187,522
2024-01-09,08:30,화,95,459,179,210,50,114
2024-01-09,08:40,화,162,387,41,204,96,75
2024-01-09,08:50,화,14,3,24,171,112,63
2024-01-09,09:00,화,21,381,114,423,97,129
2024-01-09,09:10,화,186,492,157,222,136,534
2024-01-09,09:20,화,117,384,199,492,187,408
2024-01-09,09:30,화,100,447,65,69,70,495
2024-01-09,09:40,화,90,561,102,453,7,27
2024-01-09,09:50,화,169,276,59,360,120,480
2024-01-09,10:00,화,22,51,104,192,93,309
2024-01-09,10:10,화,50,465,24,207,163,510
2024-01-09,10:20,화,13,579,188,549,50,363
2024-01-09,10:30,화,81,477,133,57,17,585
2024-01-09,10:40,화,148,597,200,15,79,441
2024-01-09,10:50,화,16,222,94,177,135,555
2024-01-09,11:00,화,19,246,86,177,127,588
2024-01-09,11:10,화,67,366,142,132,168,411
2024-01-09,11:20,화,103,549,16,180,197,501
2024-01-09,11:30,화,22,363,57,594,84,588
2024-01-09,11:40,화,127,504,180,582,85,360
2024-01-09,11:50,화,147,39,73,57,47,273
2024-01-09,12:00,화,5,123,41,120,7,585
2024-01-09,12:10,화,21,579,88,36,137,318
2024-01-09,12:20,화,25,228,138,459,101,408
2024-01-09,12:30,화,7,423,27,510,61,180
2024-01-09,12:40,화,26,348,52,48,102,435
2024-01-09,12:50,화,141,486,78,582,29,327
2024-01-09,13:00,화,110,141,198,90,97,564
2024-01-09,13:10,화,59,528,67,318,186,429
2024-01-09,13:20,화,40,306,128,18,11,9
2024-01-09,13:30,화,43,426,4,252,141,477
2024-01-09,13:40,화,148,75,62,99,63,162
2024-01-09,13:50,화,181,348,169,261,176,126
2024-01-09,14:00,화,59,354,1,372,97,138
2024-01-09,14:10,화,56,219,12,285,186,255
2024-01-09,14:20,화,117,18,124,276,113,432
2024-01-09,14:30,화,121,459,38,576,64,378
2024-01-09,14:40,화,175,294,142,321,91,213
2024-01-09,14:50,화,67,222,23,570,38,384
2024-01-09,15:00,화,102,57,84,516,105,18
2024-01-09,15:10,화,109,270,195,456,199,234
2024-01-09,15:20,화,147,465,25,372,94,6
2024-01-09,15:30,화,35,546,21,468,110,213
2024-01-09,15:40,화,81,261,93,393,176,357
2024-01-09,15:50,화,82,57,134,555,185,411
2024-01-09,16:00,화,192,549,117,234,16,291
2024-01-09,16:10,화,141,396,193,18,144,174
2024-01-09,16:20,화,73,252,109,15,191,150
2024-01-09,16:30,화,60,336,46,507,145,252
2024-01-09,16:40,화,58,483,36,210,26,507
2024-01-09,16:50,화,23,546,199,447,126,330
2024-01-09,17:00,화,143,54,79,162,156,300
2024-01-09,17:10,화,83,12,132,399,154,234
2024-01-09,17:20,화,80,3,107,303,131,315
2024-01-09,17:30,화,117,120,92,102,173,42
2024-01-09,17:40,화,61,297,86,222,68,30
2024-01-09,17:50,화,80,588,96,96,28,15
2024-01-09,18:00,화,12,105,116,381,63,36
2024-01-09,18:10,화,92,207,105,372,11,576
2024-01-09,18:20,화,130,279,145,498,72,243
2024-01-09,18:30,화,145,369,156,264,37,564
2024-01-09,18:40,화,167,321,35,147,92,471
2024-01-09,18:50,화,38,81,157,381,42,417
2024-01-09,19:00,화,192,159,92,273,165,270
2024-01-09,19:10,화,140,459,184,48,47,204
2024-01-09,19:20,화,68,396,146,27,59,45
2024-01-09,19:30,화,48,546,58,339,42,552
2024-01-09,19:40,화,83,432,151,318,137,372
2024-01-09,19:50,화,188,105,101,258,94,519
2024-01-09,20:00,화,44,510,136,120,105,48
2024-01-09,20:10,화,165,258,145,585,89,9
2024-01-09,20:20,화,180,495,75,474,131,453
2024-01-09,20:30,화,111,261,104,309,186,321
2024-01-09,20:40,화,168,84,126,375,134,507
2024-01-09,20:50,화,56,159,194,24,192,315
2024-01-09,21:00,화,188,60,179,375,35,504
2024-01-09,21:10,화,161,516,184,144,138,201
2024-01-09,21:20,화,72,399,73,429,29,219
2024-01-09,21:30,화,53,387,6,492,130,438
2024-01-09,21:40,화,142,408,175,45,57,162
2024-01-09,21:50,화,17,225,193,174,52,345
2024-01-09,22:00,화,44,285,43,582,104,66
2024-01-09,22:10,화,46,504,32,171,77,324
2024-01-09,22:20,화,103,243,184,246,55,396
2024-01-09,22:30,화,110,453,80,372,65,273
2024-01-09,22:40,화,40,339,175,60,152,195
2024-01-09,22:50,화,148,381,102,420,49,138
2024-01-09,23:00,화,170,363,156,87,39,354
2024-01-09,23:10,화,97,360,135,543,199,330
2024-01-09,23:20,화,185,207,188,183,57,573
2024-01-09,23:30,화,148,261,46,126,17,429
2024-01-09,23:40,화,181,267,168,561,126,477
2024-01-09,23:50,화,29,303,4,336,44,555
2024-01-10,00:00,수,154,285,68,255,58,477
2024-01-10,00:10,수,6,489,80,324,80,9
2024-01-10,00:20,수,145,438,96,156,178,381
2024-01-10,00:30,수,61,174,188,600,80,492
2024-01-10,00:40,수,54,483,14,201,89,561
2024-01-10,00:50,수,144,3,96,504,55,360
2024-01-10,01:00,수,153,249,125,411,190,117
2024-01-10,01:10,수,18,387,197,327,113,87
2024-01-10,01:20,수,61,540,108,135,158,321
2024-01-10,01:30,수,168,450,27,366,124,147
2024-01-10,01:40,수,150,150,162,312,165,543
2024-01-10,01:50,수,127,342,23,468,64,540
2024-01-10,02:00,수,188,21,154,315,108,87
2024-01-10,02:10,수,101,213,70,138,49,114
2024-01-10,02:20,수,146,567,76,309,87,81
2024-01-10,02:30,수,25,126,124,522,25,117
2024-01-10,02:40,수,193,120,70,513,72,576
2024-01-10,02:50,수,151,492,65,372,40,18
2024-01-10,03:00,수,176,330,17,204,19,177
2024-01-10,03:10,수,137,57,148,252,181,306
2024-01-10,03:20,수,186,480,43,363,120,468
2024-01-10,03:30,수,118,411,85,549,73,24
2024-01-10,03:40,수,142,57,66,30,76,6
2024-01-10,03:50,수,178,294,17,306,46,408
2024-01-10,04:00,수,72,312,112,507,89,168
2024-01-10,04:10,수,94,183,105,483,153,240
2024-01-10,04:20,수,53,210,141,336,71,525
2024-01-10,04:30,수,158,306,118,201,118,6
2024-01-10,04:40,수,49,342,148,348,24,276
2024-01-10,04:50,수,195,459,103,504,157,42
2024-01-10,05:00,수,156,342,56,102,10,468
2024-01-10,05:10,수,100,402,173,537,150,219
2024-01-10,05:20,수,91,258,93,408,111,126
2024-01-10,05:30,수,74,33,138,57,116,273
2024-01-10,05:40,수,199,579,161,255,110,546
2024-01-10,05:50,수,28,150,165,405,178,477
2024-01-10,06:00,수,193,588,199,384,65,501
2024-01-10,06:10,수,95,294,162,129,193,21
2024-01-10,06:20,수,199,168,141,258,195,126
2024-01-10,06:30,수,58,531,155,33,133,504
2024-01-10,06:40,수,178,510,122,222,27,492
2024-01-10,06:50,수,108,441,89,309,51,171
2024-01-10,07:00,수,68,516,41,369,112,303
2024-01-10,07:10,수,46,123,132,414,132,375
2024-01-10,07:20,수,188,228,129,510,36,216
2024-01-10,07:30,수,57,555,63,324,111,417
2024-01-10,07:40,수,69,423,54,126,189,153
2024-01-10,07:50,수,82,441,114,147,38,564
2024-01-10,08:00,수,171,123,56,498,190,93
2024-01-10,08:10,수,61,540,74,165,37,39
2024-01-10,08:20,수,129,495,180,396,150,534
2024-01-10,08:30,수,195,489,128,63,103,390
2024-01-10,08:40,수,7,219,80,222,172,78
2024-01-10,08:50,수,48,579,126,180,111,102
2024-01-10,09:00,수,34,438,184,369,45,213
2024-01-10,09:10,수,3,162,70,417,61,129
2024-01-10,09:20,수,191,417,159,468,88,474
2024-01-10,09:30,수,167,198,67,444,128,294
2024-01-10,09:40,수,106,105,114,267,22,492
2024-01-10,09:50,수,192,150,105,294,144,159
2024-01-10,10:00,수,119,315,6,531,162,543
2024-01-10,10:10,수,130,225,153,198,179,528
2024-01-10,10:20,수,42,540,27,591,83,60
2024-01-10,10:30,수,111,462,22,552,69,276
2024-01-10,10:40,수,147,114,84,537,124,300
2024-01-10,10:50,수,48,348,127,591,172,378
2024-01-10,11:00,수,96,198,81,405,37,138
2024-01-10,11:10,수,21,327,183,546,91,411
2024-01-10,11:20,수,194,114,142,117,31,87
2024-01-10,11:30,수,55,249,147,114,126,153
2024-01-10,11:40,수,118,405,197,27,149,342
2024-01-10,11:50,수,16,267,37,60,16,477
2024-01-10,12:00,수,54,333,107,387,182,87
2024-01-10,12:10,수,131,282,44,327,23,87
2024-01-10,12:20,수,8,90,61,480,148,534
2024-01-10,12:30,수,9,15,162,63,25,42
2024-01-10,12:40,수,10,402,63,516,139,21
2024-01-10,12:50,수,90,579,37,159,62,516
2024-01-10,13:00,수,20,114,16,477,54,462
2024-01-10,13:10,수,48,381,167,411,150,378
2024-01-10,13:20,수,109,435,153,36,69,381
2024-01-10,13:30,수,159,429,64,567,66,60
2024-01-10,13:40,수,138,468,146,198,28,339
2024-01-10,13:50,수,120,363,82,318,180,51
2024-01-10,14:00,수,103,417,146,24,189,123
2024-01-10,14:10,수,26,21,17,15,13,237
2024-01-10,14:20,수,91,258,22,486,95,252
2024-01-10,14:30,수,142,330,19,261,44,390
2024-01-10,14:40,수,21,366,102,351,17,546
2024-01-10,14:50,수,67,222,74,393,165,462
2024-01-10,15:00,수,29,381,154,6,82,207
2024-01-10,15:10,수,138,108,49,504,74,246
2024-01-10,15:20,수,142,594,104,180,154,402
2024-01-10,15:30,수,89,33,191,36,19,384
2024-01-10,15:40,수,79,309,161,519,104,234
2024-01-10,15:50,수,79,366,18,441,30,300
2024-01-10,16:00,수,2,132,106,600,89,240
2024-01-10,16:10,수,99,582,15,342,154,3
2024-01-10,16:20,수,172,246,98,168,114,120
2024-01-10,16:30,수,164,120,113,219,70,81
2024-01-10,16:40,수,141,468,1,411,156,12
2024-01-10,16:50,수,105,462,97,9,64,345
2024-01-10,17:00,수,109,24,58,390,152,390
2024-01-10,17:10,수,92,444,100,537,10,558
2024-01-10,17:20,수,186,288,47,75,40,360
2024-01-10,17:30,수,184,279,23,327,179,117
2024-01-10,17:40,수,168,9,97,165,139,567
2024-01-10,17:50,수,7,474,116,513,170,246
2024-01-10,18:00,수,103,108,177,42,163,588
2024-01-10,18:10,수,55,222,102,195,127,414
2024-01-10,18:20,수,128,225,133,135,95,366
2024-01-10,18:30,수,70,18,99,51,153,282
2024-01-10,18:40,수,152,447,76,303,108,228
2024-01-10,18:50,수,9,237,34,555,113,210
2024-01-10,19:00,수,45,462,175,72,75,342
2024-01-10,19:10,수,183,456,73,321,129,570
2024-01-10,19:20,수,70,537,103,78,194,105
2024-01-10,19:30,수,17,246,174,549,104,204
2024-01-10,19:40,수,150,504,200,246,66,381
2024-01-10,19:50,수,112,273,148,213,184,153
2024-01-10,20:00,수,135,186,35,456,117,369
2024-01-10,20:10,수,150,369,93,435,84,291
2024-01-10,20:20,수,86,339,113,276,53,597
2024-01-10,20:30,수,103,258,100,102,2,345
2024-01-10,20:40,수,161,12,71,339,195,465
2024-01-10,20:50,수,31,9,120,411,79,378
2024-01-10,21:00,수,160,81,108,126,185,519
2024-01-10,21:10,수,158,186,23,534,170,426
2024-01-10,21:20,수,37,201,167,243,35,336
2024-01-10,21:30,수,50,222,31,240,164,513
2024-01-10,21:40,수,46,66,190,228,31,600
2024-01-10,21:50,수,167,333,30,198,116,105
2024-01-10,22:00,수,187,45,127,48,134,120
2024-01-10,22:10,수,185,39,110,465,125,591
2024-01-10,22:20,수,120,144,21,453,35,261
2024-01-10,22:30,수,103,345,189,312,23,225
2024-01-10,22:40,수,35,477,159,498,107,423
2024-01-10,22:50,수,42,435,77,492,76,351
2024-01-10,23:00,수,127,528,123,396,110,555
2024-01-10,23:10,수,57,63,91,63,61,60
2024-01-10,23:20,수,170,21,112,12,43,291
2024-01-10,23:30,수,25,600,107,183,198,339
2024-01-10,23:40,수,1,276,155,279,177,375
2024-01-10,23:50,수,39,540,10,63,127,597
2024-01-11,00:00,목,82,537,43,141,86,144
2024-01-11,00:10,목,188,405,101,297,22,441
2024-01-11,00:20,목,170,330,60,459,143,189
2024-01-11,00:30,목,29,186,15,204,29,75
2024-01-11,00:40,목,67,144,34,339,146,399
2024-01-11,00:50,목,36,117,143,207,104,51
2024-01-11,01:00,목,188,261,26,573,130,270
2024-01-11,01:10,목,155,390,170,84,119,390
2024-01-11,01:20,목,127,543,53,558,197,81
2024-01-11,01:30,목,66,144,75,327,5,354
2024-01-11,01:40,목,143,120,156,351,122,378
2024-01-11,01:50,목,32,174,113,18,9,429
2024-01-11,02:00,목,15,231,47,507,158,192
2024-01-11,02:10,목,160,492,69,12,15,258
2024-01-11,02:20,목,106,486,62,441,49,504
2024-01-11,02:30,목,77,585,18,36,114,273
2024-01-11,02:40,목,3,573,144,195,160,537
2024-01-11,02:50,목,120,162,113,15,138,426
2024-01-11,03:00,목,117,243,185,417,51,456
2024-01-11,03:10,목,94,189,82,480,51,12
2024-01-11,03:20,목,117,180,1,213,34,183
2024-01-11,03:30,목,196,69,178,342,200,186
2024-01-11,03:40,목,55,72,43,153,138,573
2024-01-11,03:50,목,103,459,80,96,173,594
2024-01-11,04:00,목,130,84,127,267,200,204
2024-01-11,04:10,목,165,477,37,522,51,519
2024-01-11,04:20,목,40,81,17,120,72,288
2024-01-11,04:30,목,8,417,102,318,47,129
2024-01-11,04:40,목,93,117,66,246,129,288
2024-01-11,04:50,목,108,510,181,159,174,231
2024-01-11,05:00,목,176,414,17,588,40,300
2024-01-11,05:10,목,57,6,63,147,103,93
2024-01-11,05:20,목,125,567,99,513,105,387
2024-01-11,05:30,목,170,597,121,384,44,93
2024-01-11,05:40,목,12,147,27,147,72,48
2024-01-11,05:50,목,150,414,200,165,101,309
2024-01-11,06:00,목,116,207,30,303,90,216
2024-01-11,06:10,목,175,129,130,501,48,321
2024-01-11,06:20,목,100,399,144,93,23,21
2024-01-11,06:30,목,20,333,46,99,22,141
2024-01-11,06:40,목,134,72,6,354,106,120
2024-01-11,06:50,목,115,138,49,339,116,69
2024-01-11,07:00,목,7,345,39,492,142,27
2024-01-11,07:10,목,113,192,112,489,181,270
2024-01-11,07:20,목,186,414,180,93,176,444
2024-01-11,07:30,목,174,177,171,39,178,363
2024-01-11,07:40,목,181,276,83,336,159,462
2024-01-11,07:50,목,67,102,117,327,70,159
2024-01-11,08:00,목,163,159,149,264,187,45
2024-01-11,08:10,목,73,222,78,177,14,333
2024-01-11,08:20,목,117,483,74,195,199,450
2024-01-11,08:30,목,74,192,18,501,128,6
2024-01-11,08:40,목,75,375,152,99,77,174
2024-01-11,08:50,목,98,18,111,135,49,183
2024-01-11,09:00,목,146,249,83,441,180,561
2024-01-11,09:10,목,86,147,92,153,82,192
2024-01-11,09:20,목,68,366,197,213,111,216
2024-01-11,09:30,목,69,51,26,237,70,300
2024-01-11,09:40,목,118,303,155,474,132,390
2024-01-11,09:50,목,75,51,35,270,138,501
2024-01-11,10:00,목,183,531,177,489,3,171
2024-01-11,10:10,목,107,285,64,132,70,507
2024-01-11,10:20,목,160,369,105,396,164,504
2024-01-11,10:30,목,52,297,28,273,172,303
2024-01-11,10:40,목,110,195,172,576,120,165
2024-01-11,10:50,목,181,18,138,360,149,540
2024-01-11,11:00,목,119,498,99,45,133,24
2024-01-11,11:10,목,49,315,172,69,41,171
2024-01-11,11:20,목,166,183,3,72,106,564
2024-01-11,11:30,목,75,282,182,207,99,438
2024-01-11,11:40,목,157,456,138,543,191,357
2024-01-11,11:50,목,177,486,158,201,123,204
2024-01-11,12:00,목,125,321,15,372,37,453
2024-01-11,12:10,목,13,57,137,399,159,123
2024-01-11,12:20,목,69,180,98,576,1,489
2024-01-11,12:30,목,123,102,153,261,101,273
2024-01-11,12:40,목,18,258,184,390,112,444
2024-01-11,12:50,목,55,186,113,174,187,96
2024-01-11,13:00,목,54,573,101,219,126,525
2024-01-11,13:10,목,112,396,132,9,177,207
2024-01-11,13:20,목,129,285,96,579,84,393
2024-01-11,13:30,목,186,594,146,273,30,57
2024-01-11,13:40,목,142,495,44,135,98,153
2024-01-11,13:50,목,180,195,15,315,150,366
2024-01-11,14:00,목,186,63,94,402,180,294
2024-01-11,14:10,목,92,303,139,105,105,153
2024-01-11,14:20,목,39,351,164,255,35,483
2024-01-11,14:30,목,93,399,80,393,102,516
2024-01-11,14:40,목,191,33,35,561,169,555
2024-01-11,14:50,목,50,522,103,180,150,417
2024-01-11,15:00,목,11,576,120,591,116,423
2024-01-11,15:10,목,197,597,91,6,8,591
2024-01-11,15:20,목,93,228,97,270,79,585
2024-01-11,15:30,목,182,297,191,282,113,306
2024-01-11,15:40,목,13,96,20,120,110,468
2024-01-11,15:50,목,72,375,140,231,56,210
2024-01-11,16:00,목,145,309,21,585,178,270
2024-01-11,16:10,목,182,87,101,246,149,270
2024-01-11,16:20,목,123,54,192,393,30,375
2024-01-11,16:30,목,77,489,110,303,47,324
2024-01-11,16:40,목,157,444,85,186,159,489
2024-01-11,16:50,목,34,441,19,441,199,165
2024-01-11,17:00,목,81,48,171,9,53,171
2024-01-11,17:10,목,158,543,100,315,109,375
2024-01-11,17:20,목,157,447,16,570,106,504
2024-01-11,17:30,목,32,66,66,486,141,90
2024-01-11,17:40,목,24,75,93,351,128,360
2024-01-11,17:50,목,145,429,78,471,35,9
2024-01-11,18:00,목,159,201,148,207,2,210
2024-01-11,18:10,목,72,117,154,237,100,411
2024-01-11,18:20,목,78,204,90,240,39,492
2024-01-11,18:30,목,199,462,82,396,122,459
2024-01-11,18:40,목,165,195,77,462,91,429
2024-01-11,18:50,목,65,420,114,327,67,585
2024-01-11,19:00,목,118,318,176,78,111,276
2024-01-11,19:10,목,128,537,2,450,160,327
2024-01-11,19:20,목,9,597,31,378,28,519
2024-01-11,19:30,목,13,156,183,408,121,177
2024-01-11,19:40,목,60,114,111,6,20,93
2024-01-11,19:50,목,58,252,77,528,91,465
2024-01-11,20:00,목,53,15,174,522,117,414
2024-01-11,20:10,목,1,402,120,171,63,177
2024-01-11,20:20,목,109,105,193,342,103,543
2024-01-11,20:30,목,41,225,186,270,89,9
2024-01-11,20:40,목,79,222,129,315,167,582
2024-01-11,20:50,목,156,108,25,588,137,69
2024-01-11,21:00,목,99,78,136,282,55,417
2024-01-11,21:10,목,147,564,90,171,183,579
2024-01-11,21:20,목,167,504,72,114,83,18
2024-01-11,21:30,목,62,105,29,78,186,477
2024-01-11,21:40,목,124,519,165,417,85,102
2024-01-11,21:50,목,84,414,195,255,9,444
2024-01-11,22:00,목,121,18,38,294,11,471
2024-01-11,22:10,목,173,576,152,420,157,426
2024-01-11,22:20,목,8,213,162,498,29,390
2024-01-11,22:30,목,33,12,128,489,79,285
2024-01-11,22:40,목,169,108,171,558,42,144
2024-01-11,22:50,목,108,579,53,405,66,57
2024-01-11,23:00,목,37,423,42,375,164,414
2024-01-11,23:10,목,167,102,194,591,165,27
2024-01-11,23:20,목,153,114,135,30,109,39
2024-01-11,23:30,목,110,21,154,255,62,285
2024-01-11,23:40,목,121,57,110,297,107,405
2024-01-11,23:50,목,42,261,189,132,68,237
2024-01-12,00:00,금,18,201,178,465,23,228
2024-01-12,00:10,금,99,402,164,594,188,570
2024-01-12,00:20,금,182,180,26,78,150,414
2024-01-12,00:30,금,147,468,163,294,39,330
2024-01-12,00:40,금,73,591,143,189,176,426
2024-01-12,00:50,금,138,363,130,387,152,600
2024-01-12,01:00,금,182,162,47,186,7,360
2024-01-12,01:10,금,76,414,163,57,121,591
2024-01-12,01:20,금,148,132,87,519,38,420
2024-01-12,01:30,금,186,528,54,501,111,192
2024-01-12,01:40,금,73,576,144,561,26,480
2024-01-12,01:50,금,129,108,166,507,4,144
2024-01-12,02:00,금,186,504,144,48,14,42
2024-01-12,02:10,금,152,63,115,537,146,177
2024-01-12,02:20,금,101,366,1,108,77,234
2024-01-12,02:30,금,194,33,7,534,105,372
2024-01-12,02:40,금,96,27,19,597,122,297
2024-01-12,02:50,금,109,450,92,339,5,39
2024-01-12,03:00,금,47,558,71,594,100,174
2024-01-12,03:10,금,88,138,198,132,128,240
2024-01-12,03:20,금,15,471,71,456,192,42
2024-01-12,03:30,금,119,210,162,186,57,426
2024-01-12,03:40,금,162,276,137,333,139,429
2024-01-12,03:50,금,184,600,27,351,100,288
2024-01-12,04:00,금,174,591,114,345,112,567
2024-01-12,04:10,금,15,576,186,78,69,456
2024-01-12,04:20,금,101,21,71,402,55,120
2024-01-12,04:30,금,108,282,49,393,99,228
2024-01-12,04:40,금,197,342,137,576,124,96
2024-01-12,04:50,금,42,183,17,468,2,384
2024-01-12,05:00,금,105,597,164,129,116,435
2024-01-12,05:10,금,110,261,36,378,124,411
2024-01-12,05:20,금,189,309,196,186,190,144
2024-01-12,05:30,금,83,12,174,66,183,423
2024-01-12,05:40,금,166,384,31,267,92,453
2024-01-12,05:50,금,51,129,28,12,175,411
2024-01-12,06:00,금,119,543,4,453,23,213
2024-01-12,06:10,금,74,429,189,84,59,594
2024-01-12,06:20,금,29,492,123,333,164,66
2024-01-12,06:30,금,53,534,199,438,103,315
2024-01-12,06:40,금,129,459,123,156,86,147
2024-01-12,06:50,금,131,102,6,507,169,45
2024-01-12,07:00,금,121,549,159,372,28,282
2024-01-12,07:10,금,160,48,132,390,38,117
2024-01-12,07:20,금,64,429,12,195,155,441
2024-01-12,07:30,금,50,228,84,354,40,531
2024-01-12,07:40,금,159,597,167,186,187,99
2024-01-12,07:50,금,175,219,191,267,85,363
2024-01-12,08:00,금,115,291,145,543,30,573
2024-01-12,08:10,금,69,21,108,372,128,3
2024-01-12,08:20,금,74,414,28,6,90,396
2024-01-12,08:30,금,34,378,173,258,76,387
2024-01-12,08:40,금,139,327,21,102,76,147
2024-01-12,08:50,금,102,363,199,381,1,543
2024-01-12,09:00,금,58,237,32,348,33,27
2024-01-12,09:10,금,192,48,66,600,78,108
2024-01-12,09:20,금,117,546,154,504,92,483
2024-01-12,09:30,금,165,414,189,201,8,273
2024-01-12,09:40,금,2,96,130,15,127,225
2024-01-12,09:50,금,17,6,60,516,180,381
2024-01-12,10:00,금,134,114,21,393,84,435
2024-01-12,10:10,금,47,222,15,123,88,66
2024-01-12,10:20,금,72,24,126,141,93,258
2024-01-12,10:30,금,99,516,77,576,193,354
2024-01-12,10:40,금,109,150,78,510,161,465
2024-01-12,10:50,금,40,33,171,255,120,465
2024-01-12,11:00,금,135,297,77,231,180,540
2024-01-12,11:10,금,22,387,10,564,36,162
2024-01-12,11:20,금,181,456,32,159,14,369
2024-01-12,11:30,금,97,252,164,291,167,567
2024-01-12,11:40,금,80,591,34,282,47,555
2024-01-12,11:50,금,170,261,162,381,91,576
2024-01-12,12:00,금,144,108,85,306,100,237
2024-01-12,12:10,금,150,471,143,396,155,438
2024-01-12,12:20,금,192,333,141,390,192,210
2024-01-12,12:30,금,87,390,134,156,91,384
2024-01-12,12:40,금,198,120,94,111,141,171
2024-01-12,12:50,금,5,75,148,357,98,132
2024-01-12,13:00,금,145,468,95,345,63,576
2024-01-12,13:10,금,66,282,195,336,174,558
2024-01-12,13:20,금,98,438,181,243,62,117
2024-01-12,13:30,금,124,231,98,567,165,129
2024-01-12,13:40,금,64,213,92,528,96,264
2024-01-12,13:50,금,174,408,6,348,107,483
2024-01-12,14:00,금,116,573,128,372,49,570
2024-01-12,14:10,금,3,249,34,6,155,57
2024-01-12,14:20,금,187,492,132,267,17,60
2024-01-12,14:30,금,128,402,78,102,183,453
2024-01-12,14:40,금,29,525,198,552,100,369
2024-01-12,14:50,금,107,180,76,57,30,69
2024-01-12,15:00,금,184,63,192,546,88,354
2024-01-12,15:10,금,5,75,109,315,2,213
2024-01-12,15:20,금,4,480,163,456,22,126
2024-01-12,15:30,금,48,555,108,504,117,189
2024-01-12,15:40,금,167,141,168,321,137,486
2024-01-12,15:50,금,17,594,123,405,87,315
2024-01-12,16:00,금,48,468,149,279,166,453
2024-01-12,16:10,금,110,198,27,231,173,210
2024-01-12,16:20,금,107,435,29,201,194,210
2024-01-12,16:30,금,161,585,27,381,124,234
2024-01-12,16:40,금,21,327,71,480,138,582
2024-01-12,16:50,금,66,249,8,96,78,522
2024-01-12,17:00,금,1,375,122,543,116,138
2024-01-12,17:10,금,190,252,78,552,35,99
2024-01-12,17:20,금,40,108,20,327,112,564
2024-01-12,17:30,금,118,441,71,513,190,570
2024-01-12,17:40,금,156,540,33,588,105,429
2024-01-12,17:50,금,60,132,164,318,144,432
2024-01-12,18:00,금,51,237,152,402,117,51
2024-01-12,18:10,금,72,333,172,48,118,9
