날짜,시간,요일,남자 청년,여자 청년,남자 중장년,여자 중장년,남자 청소년 이하,여자 청소년 이하
2024-01-08,20:00,월,432,471,93,123,177,124
2024-01-08,20:10,월,405,135,90,190,5,20
2024-01-08,20:20,월,264,36,78,59,75,73
2024-01-08,20:30,월,72,306,57,132,98,68
2024-01-08,20:40,월,222,558,96,12,77,152
2024-01-08,20:50,월,240,516,50,151,21,53
2024-01-08,21:00,월,546,258,3,123,20,91
2024-01-08,21:10,월,111,27,171,39,123,173
2024-01-08,21:20,월,312,561,97,149,156,112
2024-01-08,21:30,월,417,498,187,154,68,40
2024-01-08,21:40,월,426,435,162,110,187,28
2024-01-08,21:50,월,168,135,128,172,77,75
2024-01-08,22:00,월,456,489,129,67,38,124
2024-01-08,22:10,월,306,63,110,74,23,6
2024-01-08,22:20,월,405,453,96,197,68,193
2024-01-08,22:30,월,369,246,94,54,48,168
2024-01-08,22:40,월,441,312,173,67,94,57
2024-01-08,22:50,월,135,513,129,69,85,94
2024-01-08,23:00,월,417,87,105,143,165,175
2024-01-08,23:10,월,453,408,104,35,88,148
2024-01-08,23:20,월,534,249,141,82,136,169
2024-01-08,23:30,월,222,228,54,199,170,119
2024-01-08,23:40,월,354,348,126,14,68,1
2024-01-08,23:50,월,57,534,4,15,61,182
2024-01-09,00:00,화,63,405,80,127,146,22
2024-01-09,00:10,화,144,312,6,137,194,189
2024-01-09,00:20,화,507,291,80,4,163,138
2024-01-09,00:30,화,165,558,96,97,26,152
2024-01-09,00:40,화,72,168,65,180,71,135
2024-01-09,00:50,화,78,60,170,42,60,119
2024-01-09,01:00,화,219,501,71,62,38,112
2024-01-09,01:10,화,483,375,129,95,187,135
2024-01-09,01:20,화,24,408,92,11,159,26
2024-01-09,01:30,화,153,111,164,186,114,125
2024-01-09,01:40,화,216,225,175,117,173,164
2024-01-09,01:50,화,231,558,144,171,30,91
2024-01-09,02:00,화,369,471,189,98,191,73
2024-01-09,02:10,화,78,558,70,152,25,22
2024-01-09,02:20,화,162,384,6,85,90,133
2024-01-09,02:30,화,321,480,83,10,65,106
2024-01-09,02:40,화,558,159,109,13,47,30
2024-01-09,02:50,화,390,582,118,160,30,54
2024-01-09,03:00,화,144,198,135,97,157,149
2024-01-09,03:10,화,117,360,8,117,84,28
2024-01-09,03:20,화,552,516,89,182,124,10
2024-01-09,03:30,화,240,285,81,38,190,98
2024-01-09,03:40,화,18,132,53,146,73,152
2024-01-09,03:50,화,564,60,141,56,52,125
2024-01-09,04:00,화,555,192,184,125,127,181
2024-01-09,04:10,화,522,162,125,13,83,81
2024-01-09,04:20,화,159,558,130,82,111,45
2024-01-09,04:30,화,258,54,117,83,120,121
2024-01-09,04:40,화,117,456,128,138,142,167
2024-01-09,04:50,화,204,243,43,146,77,7
2024-01-09,05:00,화,237,36,22,21,94,11
2024-01-09,05:10,화,99,204,59,43,139,103
2024-01-09,05:20,화,372,297,156,66,121,197
2024-01-09,05:30,화,24,348,66,132,155,143
2024-01-09,05:40,화,288,51,112,121,191,131
2024-01-09,05:50,화,6,63,188,70,2,105
2024-01-09,06:00,화,168,219,161,50,32,70
2024-01-09,06:10,화,195,186,44,118,187,139
2024-01-09,06:20,화,594,243,173,76,133,51
2024-01-09,06:30,화,342,579,35,22,147,80
2024-01-09,06:40,화,198,15,156,29,199,81
2024-01-09,06:50,화,510,351,110,59,104,13
2024-01-09,07:00,화,123,459,141,129,140,18
2024-01-09,07:10,화,3,252,52,65,174,35
2024-01-09,07:20,화,174,60,50,44,37,16
2024-01-09,07:30,화,96,123,73,81,157,85
2024-01-09,07:40,화,30,408,192,101,47,116
2024-01-09,07:50,화,84,135,197,191,110,28
2024-01-09,08:00,화,48,135,7,61,47,11
2024-01-09,08:10,화,258,600,197,112,108,26
2024-01-09,08:20,화,330,129,124,153,53,148
2024-01-09,08:30,화,498,288,47,153,13,102
2024-01-09,08:40,화,297,288,77,25,191,144
2024-01-09,08:50,화,171,282,94,135,52,70
2024-01-09,09:00,화,300,135,144,175,162,4
2024-01-09,09:10,화,384,378,156,120,7,48
2024-01-09,09:20,화,156,42,121,187,190,177
2024-01-09,09:30,화,207,36,79,118,132,71
2024-01-09,09:40,화,498,600,188,153,12,91
2024-01-09,09:50,화,309,489,60,1,40,32
2024-01-09,10:00,화,459,66,81,5,91,41
2024-01-09,10:10,화,276,426,12,178,179,178
2024-01-09,10:20,화,189,36,17,84,109,7
2024-01-09,10:30,화,18,138,64,164,38,122
2024-01-09,10:40,화,165,390,127,190,190,197
2024-01-09,10:50,화,180,165,24,25,129,171
2024-01-09,11:00,화,18,375,164,56,109,142
2024-01-09,11:10,화,303,213,89,109,70,40
2024-01-09,11:20,화,45,189,162,148,91,133
2024-01-09,11:30,화,369,432,172,83,174,27
2024-01-09,11:40,화,276,582,156,166,23,71
2024-01-09,11:50,화,282,6,155,60,15,32
2024-01-09,12:00,화,90,579,115,11,7,79
2024-01-09,12:10,화,567,411,27,97,114,147
2024-01-09,12:20,화,69,375,79,187,157,55
2024-01-09,12:30,화,231,6,179,199,160,130
2024-01-09,12:40,화,84,576,180,135,54,121
2024-01-09,12:50,화,465,264,93,67,194,114
2024-01-09,13:00,화,537,549,45,76,44,37
2024-01-09,13:10,화,309,237,105,87,23,185
2024-01-09,13:20,화,600,114,28,96,126,196
2024-01-09,13:30,화,153,444,9,121,34,55
2024-01-09,13:40,화,303,330,9,36,111,108
2024-01-09,13:50,화,333,543,144,57,193,45
2024-01-09,14:00,화,84,276,46,24,38,92
2024-01-09,14:10,화,312,189,116,57,112,65
2024-01-09,14:20,화,531,447,71,116,69,167
2024-01-09,14:30,화,87,228,133,198,181,180
2024-01-09,14:40,화,105,363,29,141,104,111
2024-01-09,14:50,화,354,471,78,153,71,139
2024-01-09,15:00,화,483,309,101,93,140,85
2024-01-09,15:10,화,462,321,14,188,171,56
2024-01-09,15:20,화,537,450,115,189,63,115
2024-01-09,15:30,화,174,546,63,160,181,151
2024-01-09,15:40,화,381,183,151,69,158,188
2024-01-09,15:50,화,378,162,178,120,177,68
2024-01-09,16:00,화,33,378,174,179,64,82
2024-01-09,16:10,화,300,186,127,156,30,137
2024-01-09,16:20,화,3,291,13,183,98,58
2024-01-09,16:30,화,324,417,143,41,15,133
2024-01-09,16:40,화,576,408,73,68,60,116
2024-01-09,16:50,화,408,423,70,3,12,17
2024-01-09,17:00,화,153,414,151,45,25,13
2024-01-09,17:10,화,147,261,123,83,101,159
2024-01-09,17:20,화,249,579,154,158,143,73
2024-01-09,17:30,화,468,294,33,168,153,32
2024-01-09,17:40,화,132,204,184,114,108,53
2024-01-09,17:50,화,381,483,144,175,96,97
2024-01-09,18:00,화,213,357,120,185,6,173
2024-01-09,18:10,화,573,312,8,12,70,33
2024-01-09,18:20,화,315,3,70,65,97,126
2024-01-09,18:30,화,351,417,30,116,14,195
2024-01-09,18:40,화,384,462,58,9,171,7
2024-01-09,18:50,화,135,306,35,148,142,110
2024-01-09,19:00,화,486,15,125,166,155,161
2024-01-09,19:10,화,171,468,192,128,20,66
2024-01-09,19:20,화,345,66,183,185,108,109
2024-01-09,19:30,화,495,27,91,153,66,109
2024-01-09,19:40,화,417,258,58,125,22,121
2024-01-09,19:50,화,138,63,191,85,163,70
2024-01-09,20:00,화,519,321,107,53,43,47
2024-01-09,20:10,화,504,519,174,44,8,138
2024-01-09,20:20,화,495,246,137,46,54,37
2024-01-09,20:30,화,564,168,56,76,162,96
2024-01-09,20:40,화,510,435,80,99,128,196
2024-01-09,20:50,화,435,486,132,182,152,156
2024-01-09,21:00,화,384,252,38,105,25,81
2024-01-09,21:10,화,36,459,33,104,49,99
2024-01-09,21:20,화,336,528,58,185,21,126
2024-01-09,21:30,화,600,87,140,45,79,188
2024-01-09,21:40,화,57,513,129,118,174,47
2024-01-09,21:50,화,534,315,123,33,58,68
2024-01-09,22:00,화,246,549,186,21,65,15
2024-01-09,22:10,화,9,459,73,164,52,149
2024-01-09,22:20,화,66,162,38,153,131,105
2024-01-09,22:30,화,306,72,172,117,76,119
2024-01-09,22:40,화,411,216,164,12,185,150
2024-01-09,22:50,화,372,555,77,193,10,108
2024-01-09,23:00,화,339,66,55,32,159,3
2024-01-09,23:10,화,150,153,196,48,83,17
2024-01-09,23:20,화,126,276,111,156,29,136
2024-01-09,23:30,화,195,528,168,61,193,93
2024-01-09,23:40,화,600,579,147,178,187,20
2024-01-09,23:50,화,42,267,197,103,180,115
2024-01-10,00:00,수,444,228,188,77,189,64
2024-01-10,00:10,수,306,375,37,147,120,6
2024-01-10,00:20,수,414,486,69,197,44,38
2024-01-10,00:30,수,165,384,97,116,38,167
2024-01-10,00:40,수,504,102,27,20,133,106
2024-01-10,00:50,수,42,225,149,185,78,170
2024-01-10,01:00,수,480,12,164,184,141,118
2024-01-10,01:10,수,444,483,133,183,154,106
2024-01-10,01:20,수,480,204,30,116,93,191
2024-01-10,01:30,수,261,345,188,131,179,66
2024-01-10,01:40,수,231,462,154,175,120,36
2024-01-10,01:50,수,474,546,57,92,104,149
2024-01-10,02:00,수,195,135,107,140,181,83
2024-01-10,02:10,수,177,129,182,64,21,22
2024-01-10,02:20,수,63,156,177,179,15,170
2024-01-10,02:30,수,423,219,155,123,115,196
2024-01-10,02:40,수,561,558,128,161,37,124
2024-01-10,02:50,수,267,366,3,191,125,180
2024-01-10,03:00,수,309,270,42,81,74,105
2024-01-10,03:10,수,210,306,167,154,189,139
2024-01-10,03:20,수,561,261,157,89,45,106
2024-01-10,03:30,수,408,576,51,126,66,124
2024-01-10,03:40,수,393,81,121,51,136,113
2024-01-10,03:50,수,501,12,58,132,75,52
2024-01-10,04:00,수,591,477,104,27,146,105
2024-01-10,04:10,수,24,594,140,93,47,21
2024-01-10,04:20,수,450,168,193,144,193,104
2024-01-10,04:30,수,195,387,181,180,13,148
2024-01-10,04:40,수,108,378,9,95,99,126
2024-01-10,04:50,수,177,246,73,199,61,124
2024-01-10,05:00,수,333,201,32,5,165,22
2024-01-10,05:10,수,72,126,142,194,100,3
2024-01-10,05:20,수,246,531,10,149,185,127
2024-01-10,05:30,수,207,360,185,17,18,35
2024-01-10,05:40,수,303,387,100,98,45,153
2024-01-10,05:50,수,21,396,42,170,109,95
2024-01-10,06:00,수,324,150,101,128,182,187
2024-01-10,06:10,수,39,459,74,117,80,114
2024-01-10,06:20,수,258,69,3,47,191,57
2024-01-10,06:30,수,186,87,148,168,164,31
2024-01-10,06:40,수,588,459,44,34,53,10
2024-01-10,06:50,수,141,264,104,15,145,67
2024-01-10,07:00,수,99,588,189,75,21,12
2024-01-10,07:10,수,579,87,118,18,147,144
2024-01-10,07:20,수,171,138,6,48,172,92
2024-01-10,07:30,수,408,102,155,44,95,113
2024-01-10,07:40,수,591,297,105,65,179,27
2024-01-10,07:50,수,207,183,61,49,138,42
2024-01-10,08:00,수,78,567,117,168,153,63
2024-01-10,08:10,수,9,396,17,8,196,50
2024-01-10,08:20,수,165,540,14,14,16,11
2024-01-10,08:30,수,78,594,106,10,104,35
2024-01-10,08:40,수,597,492,172,121,9,192
2024-01-10,08:50,수,303,84,39,56,160,58
2024-01-10,09:00,수,450,51,100,117,48,172
2024-01-10,09:10,수,504,144,22,10,78,191
2024-01-10,09:20,수,354,576,32,77,100,157
2024-01-10,09:30,수,537,519,171,158,6,54
2024-01-10,09:40,수,369,543,78,44,148,171
2024-01-10,09:50,수,576,243,154,188,150,1
2024-01-10,10:00,수,15,471,45,175,103,43
2024-01-10,10:10,수,123,120,66,72,11,14
2024-01-10,10:20,수,477,528,44,179,191,75
2024-01-10,10:30,수,123,417,91,174,78,40
2024-01-10,10:40,수,513,15,136,78,130,102
2024-01-10,10:50,수,351,174,129,34,82,108
2024-01-10,11:00,수,513,78,108,92,91,3
2024-01-10,11:10,수,294,411,152,100,190,69
2024-01-10,11:20,수,303,168,165,100,157,74
2024-01-10,11:30,수,33,93,100,164,25,96
2024-01-10,11:40,수,246,108,128,34,190,130
2024-01-10,11:50,수,24,129,180,117,191,22
2024-01-10,12:00,수,306,177,44,88,47,51
2024-01-10,12:10,수,435,138,10,189,31,42
2024-01-10,12:20,수,240,138,146,42,84,159
2024-01-10,12:30,수,213,471,125,140,3,126
2024-01-10,12:40,수,450,231,137,180,86,199
2024-01-10,12:50,수,36,42,91,94,70,193
2024-01-10,13:00,수,93,303,173,71,25,127
2024-01-10,13:10,수,105,150,101,1,48,95
2024-01-10,13:20,수,198,123,63,142,126,181
2024-01-10,13:30,수,405,213,137,53,7,144
2024-01-10,13:40,수,201,24,9,147,158,82
2024-01-10,13:50,수,63,354,100,185,93,82
2024-01-10,14:00,수,132,123,39,191,64,58
2024-01-10,14:10,수,171,300,113,3,89,28
2024-01-10,14:20,수,6,600,27,186,17,178
2024-01-10,14:30,수,336,132,109,76,31,198
2024-01-10,14:40,수,600,147,37,63,190,26
2024-01-10,14:50,수,147,318,104,156,184,162
2024-01-10,15:00,수,48,333,81,199,143,190
2024-01-10,15:10,수,174,270,54,180,31,53
2024-01-10,15:20,수,210,315,136,135,70,133
2024-01-10,15:30,수,231,420,87,62,179,51
2024-01-10,15:40,수,573,9,80,73,34,92
2024-01-10,15:50,수,483,468,27,51,128,188
2024-01-10,16:00,수,99,24,91,100,91,125
2024-01-10,16:10,수,9,309,107,192,135,181
2024-01-10,16:20,수,366,597,53,198,34,177
2024-01-10,16:30,수,231,81,194,183,57,93
2024-01-10,16:40,수,18,360,34,50,31,194
2024-01-10,16:50,수,123,594,152,79,83,57
2024-01-10,17:00,수,261,114,81,145,131,187
2024-01-10,17:10,수,585,384,163,94,166,101
2024-01-10,17:20,수,483,348,140,118,117,66
2024-01-10,17:30,수,342,120,50,36,174,129
2024-01-10,17:40,수,552,90,63,186,79,197
2024-01-10,17:50,수,504,300,19,47,17,169
2024-01-10,18:00,수,144,564,2,169,181,42
2024-01-10,18:10,수,567,42,67,53,100,77
2024-01-10,18:20,수,486,366,172,23,152,200
2024-01-10,18:30,수,501,363,70,24,31,34
2024-01-10,18:40,수,285,309,42,18,141,77
2024-01-10,18:50,수,360,144,108,147,195,41
2024-01-10,19:00,수,558,252,181,24,36,144
2024-01-10,19:10,수,162,93,154,169,117,1
2024-01-10,19:20,수,111,330,118,121,11,37
2024-01-10,19:30,수,468,177,172,4,130,35
2024-01-10,19:40,수,9,480,66,88,200,55
2024-01-10,19:50,수,318,237,148,77,152,29
2024-01-10,20:00,수,435,573,197,61,105,125
2024-01-10,20:10,수,207,594,99,47,147,181
2024-01-10,20:20,수,540,156,140,165,179,182
2024-01-10,20:30,수,186,57,96,152,12,171
2024-01-10,20:40,수,471,432,169,177,74,149
2024-01-10,20:50,수,342,318,187,111,89,76
2024-01-10,21:00,수,507,510,92,49,136,174
2024-01-10,21:10,수,102,114,105,3,53,157
2024-01-10,21:20,수,423,3,85,67,88,19
2024-01-10,21:30,수,135,57,181,48,184,9
2024-01-10,21:40,수,354,336,65,95,27,5
2024-01-10,21:50,수,588,147,99,7,142,18
2024-01-10,22:00,수,513,498,96,132,136,137
2024-01-10,22:10,수,534,258,6,35,74,187
2024-01-10,22:20,수,108,387,92,4,22,27
2024-01-10,22:30,수,15,114,14,116,78,46
2024-01-10,22:40,수,243,567,72,175,56,88
2024-01-10,22:50,수,594,402,115,193,129,45
2024-01-10,23:00,수,309,414,34,92,110,93
2024-01-10,23:10,수,567,90,43,138,196,93
2024-01-10,23:20,수,429,312,141,36,42,95
2024-01-10,23:30,수,525,120,187,18,60,26
2024-01-10,23:40,수,441,237,171,1,3,197
2024-01-10,23:50,수,192,534,89,156,11,65
2024-01-11,00:00,목,405,348,173,130,18,105
2024-01-11,00:10,목,441,444,95,66,85,192
2024-01-11,00:20,목,399,429,123,141,136,177
2024-01-11,00:30,목,123,126,177,32,73,134
2024-01-11,00:40,목,186,153,77,68,159,47
2024-01-11,00:50,목,498,120,188,85,3,74
2024-01-11,01:00,목,216,207,33,132,142,165
2024-01-11,01:10,목,393,33,35,43,74,24
2024-01-11,01:20,목,408,276,199,77,190,159
2024-01-11,01:30,목,48,513,163,105,120,110
2024-01-11,01:40,목,519,537,77,76,44,31
2024-01-11,01:50,목,288,138,7,62,195,191
2024-01-11,02:00,목,513,315,106,131,55,175
2024-01-11,02:10,목,468,132,23,45,77,133
2024-01-11,02:20,목,414,279,148,112,192,132
2024-01-11,02:30,목,51,99,4,190,18,106
2024-01-11,02:40,목,510,336,112,76,108,10
2024-01-11,02:50,목,264,225,9,82,80,87
2024-01-11,03:00,목,54,591,14,107,173,53
2024-01-11,03:10,목,417,582,186,15,125,46
2024-01-11,03:20,목,183,210,101,80,113,190
2024-01-11,03:30,목,69,132,141,156,145,170
2024-01-11,03:40,목,357,342,115,137,36,190
2024-01-11,03:50,목,294,294,11,171,195,54
2024-01-11,04:00,목,48,447,179,62,12,8
2024-01-11,04:10,목,87,501,108,194,125,192
2024-01-11,04:20,목,366,252,197,86,144,122
2024-01-11,04:30,목,120,270,45,3,171,76
2024-01-11,04:40,목,216,12,192,169,53,181
2024-01-11,04:50,목,336,273,55,18,56,143
2024-01-11,05:00,목,159,198,122,119,87,88
2024-01-11,05:10,목,135,240,147,39,131,10
2024-01-11,05:20,목,228,213,40,195,109,46
2024-01-11,05:30,목,423,51,197,21,184,82
2024-01-11,05:40,목,537,69,50,164,128,154
2024-01-11,05:50,목,459,459,21,162,196,34
2024-01-11,06:00,목,318,150,119,77,13,137
2024-01-11,06:10,목,540,120,50,179,72,79
2024-01-11,06:20,목,396,234,29,196,112,28
2024-01-11,06:30,목,6,249,192,169,68,155
2024-01-11,06:40,목,351,285,94,162,94,44
2024-01-11,06:50,목,441,162,88,138,79,185
2024-01-11,07:00,목,492,312,13,132,116,18
2024-01-11,07:10,목,342,594,150,135,196,126
2024-01-11,07:20,목,495,240,153,75,191,145
2024-01-11,07:30,목,453,63,63,91,144,122
2024-01-11,07:40,목,174,111,86,1,140,30
2024-01-11,07:50,목,312,129,36,171,39,105
2024-01-11,08:00,목,90,522,153,189,55,16
2024-01-11,08:10,목,531,504,180,9,144,33
2024-01-11,08:20,목,81,540,10,70,94,49
2024-01-11,08:30,목,306,591,19,31,150,167
2024-01-11,08:40,목,216,426,17,73,49,26
2024-01-11,08:50,목,108,261,40,85,40,134
2024-01-11,09:00,목,51,204,134,113,110,142
2024-01-11,09:10,목,270,147,2,172,115,134
2024-01-11,09:20,목,90,510,177,74,173,86
2024-01-11,09:30,목,597,423,150,153,155,4
2024-01-11,09:40,목,225,426,200,11,172,122
2024-01-11,09:50,목,591,474,144,153,125,106
2024-01-11,10:00,목,477,378,200,125,132,197
2024-01-11,10:10,목,573,576,128,31,199,101
2024-01-11,10:20,목,210,432,36,19,76,181
2024-01-11,10:30,목,414,531,43,7,151,138
2024-01-11,10:40,목,201,57,132,24,136,83
2024-01-11,10:50,목,69,252,89,141,183,137
2024-01-11,11:00,목,408,261,154,146,6,97
2024-01-11,11:10,목,249,489,161,120,9,149
2024-01-11,11:20,목,549,189,38,33,172,164
2024-01-11,11:30,목,3,84,66,46,51,127
2024-01-11,11:40,목,255,354,171,81,130,31
2024-01-11,11:50,목,162,366,86,49,58,177
2024-01-11,12:00,목,27,417,68,53,179,147
2024-01-11,12:10,목,222,537,174,126,85,129
2024-01-11,12:20,목,189,516,55,29,148,131
2024-01-11,12:30,목,471,597,60,55,83,96
2024-01-11,12:40,목,165,153,54,54,124,59
2024-01-11,12:50,목,291,561,74,57,159,68
2024-01-11,13:00,목,183,480,183,123,4,41
2024-01-11,13:10,목,168,168,39,105,85,158
2024-01-11,13:20,목,153,348,102,199,14,191
2024-01-11,13:30,목,285,561,56,4,169,181
2024-01-11,13:40,목,264,177,128,27,146,120
2024-01-11,13:50,목,21,66,103,163,189,130
2024-01-11,14:00,목,447,303,95,66,200,62
2024-01-11,14:10,목,459,135,80,170,126,186
2024-01-11,14:20,목,573,420,143,149,16,13
2024-01-11,14:30,목,411,132,183,144,39,30
2024-01-11,14:40,목,540,510,70,114,186,90
2024-01-11,14:50,목,117,6,159,49,90,48
2024-01-11,15:00,목,93,252,91,51,189,44
2024-01-11,15:10,목,9,3,73,63,33,173
2024-01-11,15:20,목,297,561,119,67,159,52
2024-01-11,15:30,목,546,501,169,144,148,19
2024-01-11,15:40,목,525,420,19,27,35,1
2024-01-11,15:50,목,168,390,60,47,108,129
2024-01-11,16:00,목,291,15,46,171,99,180
2024-01-11,16:10,목,234,192,200,28,17,105
2024-01-11,16:20,목,9,546,101,19,137,94
2024-01-11,16:30,목,477,276,14,77,169,155
2024-01-11,16:40,목,312,318,53,139,57,176
2024-01-11,16:50,목,102,309,86,114,6,44
2024-01-11,17:00,목,195,24,56,137,83,41
2024-01-11,17:10,목,522,153,126,141,98,136
2024-01-11,17:20,목,201,489,58,199,132,188
2024-01-11,17:30,목,159,141,172,71,89,105
2024-01-11,17:40,목,393,558,164,108,53,26
2024-01-11,17:50,목,555,393,191,157,161,147
2024-01-11,18:00,목,150,111,45,53,104,115
2024-01-11,18:10,목,393,108,81,56,16,196
2024-01-11,18:20,목,474,162,80,97,97,178
2024-01-11,18:30,목,153,336,48,77,13,97
2024-01-11,18:40,목,15,594,68,155,125,20
2024-01-11,18:50,목,501,243,53,49,54,174
2024-01-11,19:00,목,435,444,31,168,68,100
2024-01-11,19:10,목,495,156,48,109,38,103
2024-01-11,19:20,목,519,405,78,34,16,166
2024-01-11,19:30,목,597,516,9,4,25,197
2024-01-11,19:40,목,177,153,133,182,115,54
2024-01-11,19:50,목,528,585,38,101,46,199
2024-01-11,20:00,목,30,510,50,137,65,172
2024-01-11,20:10,목,588,369,194,36,181,160
2024-01-11,20:20,목,468,480,23,97,164,185
2024-01-11,20:30,목,477,534,20,198,137,110
2024-01-11,20:40,목,525,555,6,102,184,110
2024-01-11,20:50,목,438,72,11,136,87,161
2024-01-11,21:00,목,468,516,63,73,83,130
2024-01-11,21:10,목,270,120,92,65,103,37
2024-01-11,21:20,목,396,336,55,43,125,114
2024-01-11,21:30,목,600,324,61,70,146,95
2024-01-11,21:40,목,429,138,119,75,44,166
2024-01-11,21:50,목,186,480,5,134,4,148
2024-01-11,22:00,목,117,180,97,151,153,118
2024-01-11,22:10,목,147,3,149,186,181,199
2024-01-11,22:20,목,15,276,16,7,29,159
2024-01-11,22:30,목,264,294,139,146,168,63
2024-01-11,22:40,목,27,450,8,58,3,194
2024-01-11,22:50,목,447,594,187,148,163,66
2024-01-11,23:00,목,207,414,19,180,41,66
2024-01-11,23:10,목,321,381,36,71,98,6
2024-01-11,23:20,목,276,162,110,60,97,160
2024-01-11,23:30,목,492,414,178,65,78,186
2024-01-11,23:40,목,351,180,136,46,118,98
2024-01-11,23:50,목,42,336,34,188,27,134
2024-01-12,00:00,금,552,468,116,163,111,70
2024-01-12,00:10,금,453,78,191,65,178,92
2024-01-12,00:20,금,504,21,119,62,145,3
2024-01-12,00:30,금,417,54,92,10,47,165
2024-01-12,00:40,금,219,363,104,74,166,33
2024-01-12,00:50,금,405,27,91,195,83,105
2024-01-12,01:00,금,75,285,99,15,167,3
2024-01-12,01:10,금,321,195,188,45,127,73
2024-01-12,01:20,금,309,345,137,127,168,123
2024-01-12,01:30,금,111,345,162,69,85,53
2024-01-12,01:40,금,381,330,86,158,159,57
2024-01-12,01:50,금,267,207,176,141,118,102
2024-01-12,02:00,금,537,597,76,139,2,150
2024-01-12,02:10,금,129,66,92,153,95,49
2024-01-12,02:20,금,54,129,119,61,7,29
2024-01-12,02:30,금,105,558,196,53,138,76
2024-01-12,02:40,금,141,423,129,137,34,174
2024-01-12,02:50,금,24,198,154,178,194,167
2024-01-12,03:00,금,474,138,37,83,31,119
2024-01-12,03:10,금,252,117,3,138,38,45
2024-01-12,03:20,금,258,420,131,101,70,146
2024-01-12,03:30,금,48,90,160,108,127,162
2024-01-12,03:40,금,177,252,185,103,46,45
2024-01-12,03:50,금,285,48,45,24,156,146
2024-01-12,04:00,금,501,291,79,27,182,43
2024-01-12,04:10,금,237,150,95,128,77,134
2024-01-12,04:20,금,327,579,120,89,179,147
2024-01-12,04:30,금,336,225,170,79,26,30
2024-01-12,04:40,금,6,600,84,106,140,4
2024-01-12,04:50,금,435,336,186,180,106,103
2024-01-12,05:00,금,267,213,17,76,147,45
2024-01-12,05:10,금,18,474,61,140,191,83
2024-01-12,05:20,금,144,165,112,76,143,27
2024-01-12,05:30,금,567,237,108,10,57,128
2024-01-12,05:40,금,168,417,177,71,193,95
2024-01-12,05:50,금,309,480,90,86,81,139
2024-01-12,06:00,금,477,36,6,35,171,152
2024-01-12,06:10,금,369,105,160,184,20,68
2024-01-12,06:20,금,393,591,157,171,159,135
2024-01-12,06:30,금,156,597,108,96,136,199
2024-01-12,06:40,금,123,417,99,51,1,134
2024-01-12,06:50,금,474,201,121,68,74,147
2024-01-12,07:00,금,480,18,85,58,154,164
2024-01-12,07:10,금,318,24,72,129,171,97
2024-01-12,07:20,금,219,186,50,154,154,120
2024-01-12,07:30,금,303,45,60,58,125,135
2024-01-12,07:40,금,501,222,34,122,33,71
2024-01-12,07:50,금,321,537,166,95,83,196
2024-01-12,08:00,금,270,555,108,71,17,157
2024-01-12,08:10,금,399,354,164,18,159,170
2024-01-12,08:20,금,420,525,20,71,109,195
2024-01-12,08:30,금,288,291,31,101,129,189
2024-01-12,08:40,금,444,501,54,62,46,175
2024-01-12,08:50,금,492,504,136,196,108,195
2024-01-12,09:00,금,123,426,141,90,116,13
2024-01-12,09:10,금,135,102,13,123,46,163
2024-01-12,09:20,금,414,63,24,133,68,167
2024-01-12,09:30,금,507,432,144,17,163,28
2024-01-12,09:40,금,87,129,27,196,34,179
2024-01-12,09:50,금,465,9,41,19,69,75
2024-01-12,10:00,금,48,213,51,162,21,199
2024-01-12,10:10,금,6,327,183,197,117,169
2024-01-12,10:20,금,219,408,118,68,5,193
2024-01-12,10:30,금,327,66,169,17,4,168
2024-01-12,10:40,금,423,579,94,65,170,120
2024-01-12,10:50,금,78,21,54,191,65,97
2024-01-12,11:00,금,87,393,135,43,149,61
2024-01-12,11:10,금,213,231,192,16,59,12
2024-01-12,11:20,금,348,219,12,145,200,177
2024-01-12,11:30,금,276,96,14,112,53,127
2024-01-12,11:40,금,600,351,3,100,13,141
2024-01-12,11:50,금,420,192,95,173,192,11
2024-01-12,12:00,금,3,21,43,44,117,128
2024-01-12,12:10,금,399,558,67,116,108,125
2024-01-12,12:20,금,327,297,46,54,70,46
2024-01-12,12:30,금,576,222,65,80,114,181
2024-01-12,12:40,금,591,336,19,42,116,60
2024-01-12,12:50,금,99,15,132,130,161,155
2024-01-12,13:00,금,558,417,138,60,32,62
2024-01-12,13:10,금,237,9,98,103,34,44
2024-01-12,13:20,금,114,57,121,167,96,78
2024-01-12,13:30,금,357,279,30,69,154,169
2024-01-12,13:40,금,588,399,112,78,156,184
2024-01-12,13:50,금,186,270,45,34,143,83
2024-01-12,14:00,금,330,375,134,68,167,125
2024-01-12,14:10,금,372,483,111,55,126,97
2024-01-12,14:20,금,36,261,2,5,152,31
2024-01-12,14:30,금,84,552,189,144,109,14
2024-01-12,14:40,금,165,414,57,46,8,161
2024-01-12,14:50,금,324,27,140,96,87,98
2024-01-12,15:00,금,201,69,169,16,167,170
2024-01-12,15:10,금,375,549,140,18,155,173
2024-01-12,15:20,금,213,39,168,25,173,145
2024-01-12,15:30,금,399,63,174,103,115,24
2024-01-12,15:40,금,510,558,105,96,158,134
2024-01-12,15:50,금,498,147,64,146,79,53
2024-01-12,16:00,금,525,405,72,40,142,16
2024-01-12,16:10,금,111,321,5,124,156,145
2024-01-12,16:20,금,456,219,69,85,18,103
2024-01-12,16:30,금,96,9,3,124,111,77
2024-01-12,16:40,금,192,516,8,35,68,41
