날짜,시간,요일,남자 청년,여자 청년,남자 중장년,여자 중장년,남자 청소년 이하,여자 청소년 이하
2024-01-04,20:30,목,9,18,35,1,17,30
2024-01-04,20:40,목,2,39,22,26,3,36
2024-01-04,20:50,목,39,2,5,7,38,43
2024-01-04,21:00,목,8,15,40,32,37,17
2024-01-04,21:10,목,24,32,34,2,1,23
2024-01-04,21:20,목,34,12,22,21,35,20
2024-01-04,21:30,목,43,43,17,24,10,23
2024-01-04,21:40,목,12,34,24,47,21,16
2024-01-04,21:50,목,25,24,21,46,14,23
2024-01-04,22:00,목,45,45,43,14,8,30
2024-01-04,22:10,목,29,24,16,24,30,38
2024-01-04,22:20,목,46,20,40,12,31,31
2024-01-04,22:30,목,29,14,34,42,22,15
2024-01-04,22:40,목,4,33,22,33,3,40
2024-01-04,22:50,목,7,11,40,37,38,20
2024-01-04,23:00,목,32,29,10,35,23,40
2024-01-04,23:10,목,39,18,39,48,47,13
2024-01-04,23:20,목,9,3,32,2,20,45
2024-01-04,23:30,목,47,49,30,31,20,49
2024-01-04,23:40,목,41,38,31,17,17,29
2024-01-04,23:50,목,2,21,27,30,15,2
2024-01-05,00:00,금,29,19,47,42,43,16
2024-01-05,00:10,금,18,40,2,7,38,39
2024-01-05,00:20,금,27,2,34,34,9,39
2024-01-05,00:30,금,27,41,30,41,48,4
2024-01-05,00:40,금,44,14,1,37,35,17
2024-01-05,00:50,금,4,47,18,4,45,14
2024-01-05,01:00,금,6,38,28,41,11,8
2024-01-05,01:10,금,48,25,7,2,5,14
2024-01-05,01:20,금,38,43,22,7,23,4
2024-01-05,01:30,금,45,3,2,22,44,18
2024-01-05,01:40,금,17,26,42,45,17,45
2024-01-05,01:50,금,30,7,47,9,28,47
2024-01-05,02:00,금,49,20,15,16,12,6
2024-01-05,02:10,금,27,27,31,43,43,7
2024-01-05,02:20,금,4,13,23,2,48,10
2024-01-05,02:30,금,18,26,16,7,18,4
2024-01-05,02:40,금,34,21,13,3,16,19
2024-01-05,02:50,금,3,18,49,24,10,28
2024-01-05,03:00,금,36,14,22,30,46,46
2024-01-05,03:10,금,7,16,5,4,22,19
2024-01-05,03:20,금,25,24,41,1,27,40
2024-01-05,03:30,금,21,11,16,35,26,34
2024-01-05,03:40,금,37,38,10,18,7,21
2024-01-05,03:50,금,19,30,34,32,28,12
2024-01-05,04:00,금,36,30,2,49,33,10
2024-01-05,04:10,금,27,4,7,13,18,10
2024-01-05,04:20,금,10,5,27,19,47,45
2024-01-05,04:30,금,42,15,48,17,37,31
2024-01-05,04:40,금,14,3,2,23,9,48
2024-01-05,04:50,금,49,49,36,47,23,6
2024-01-05,05:00,금,44,34,3,20,27,25
2024-01-05,05:10,금,34,8,33,16,10,21
2024-01-05,05:20,금,29,11,41,47,32,21
2024-01-05,05:30,금,17,7,17,38,6,2
2024-01-05,05:40,금,28,28,41,34,39,35
2024-01-05,05:50,금,8,36,14,23,2,37
2024-01-05,06:00,금,38,27,29,1,19,13
2024-01-05,06:10,금,45,6,34,36,20,13
2024-01-05,06:20,금,30,14,40,41,42,35
2024-01-05,06:30,금,48,15,12,47,26,17
2024-01-05,06:40,금,24,45,13,31,48,7
2024-01-05,06:50,금,10,36,8,17,12,13
2024-01-05,07:00,금,49,18,35,20,43,3
2024-01-05,07:10,금,1,44,9,2,37,44
2024-01-05,07:20,금,11,40,41,12,46,45
2024-01-05,07:30,금,35,25,21,26,14,47
2024-01-05,07:40,금,28,24,47,49,44,38
2024-01-05,07:50,금,20,32,21,4,48,15
2024-01-05,08:00,금,25,47,39,7,17,26
2024-01-05,08:10,금,32,45,13,36,11,8
2024-01-05,08:20,금,2,8,19,21,13,48
2024-01-05,08:30,금,1,43,3,9,32,5
2024-01-05,08:40,금,10,35,14,13,32,20
2024-01-05,08:50,금,48,32,23,13,5,29
2024-01-05,09:00,금,26,21,36,42,2,6
2024-01-05,09:10,금,9,46,16,36,3,25
2024-01-05,09:20,금,44,23,35,4,33,4
2024-01-05,09:30,금,9,27,23,9,25,34
2024-01-05,09:40,금,17,7,8,45,3,43
2024-01-05,09:50,금,5,27,36,5,26,24
2024-01-05,10:00,금,32,27,14,6,28,45
2024-01-05,10:10,금,33,46,17,34,4,12
2024-01-05,10:20,금,4,46,28,48,30,25
2024-01-05,10:30,금,15,8,22,40,3,21
2024-01-05,10:40,금,31,27,12,36,18,23
2024-01-05,10:50,금,27,16,26,16,35,41
2024-01-05,11:00,금,1,26,36,36,27,26
2024-01-05,11:10,금,27,26,11,35,23,16
2024-01-05,11:20,금,43,2,33,2,46,26
2024-01-05,11:30,금,11,32,6,12,43,22
2024-01-05,11:40,금,11,25,18,19,48,7
2024-01-05,11:50,금,9,23,19,12,49,48
2024-01-05,12:00,금,11,35,34,13,37,26
2024-01-05,12:10,금,36,14,39,26,43,22
2024-01-05,12:20,금,47,14,23,15,4,10
2024-01-05,12:30,금,25,5,1,49,2,5
2024-01-05,12:40,금,23,45,46,30,17,3
2024-01-05,12:50,금,46,43,24,15,36,7
2024-01-05,13:00,금,30,26,27,21,41,42
2024-01-05,13:10,금,6,1,39,10,40,28
2024-01-05,13:20,금,12,15,39,4,24,46
2024-01-05,13:30,금,21,6,26,42,29,11
2024-01-05,13:40,금,39,1,22,25,30,37
2024-01-05,13:50,금,37,25,12,35,19,9
2024-01-05,14:00,금,48,20,3,37,34,40
2024-01-05,14:10,금,8,7,16,38,6,32
2024-01-05,14:20,금,45,6,38,17,41,29
2024-01-05,14:30,금,36,13,34,40,18,34
2024-01-05,14:40,금,15,1,47,19,20,5
2024-01-05,14:50,금,48,9,7,6,41,22
2024-01-05,15:00,금,39,42,13,10,13,7
2024-01-05,15:10,금,43,2,16,39,46,9
2024-01-05,15:20,금,49,3,39,47,19,12
2024-01-05,15:30,금,7,22,38,8,29,11
2024-01-05,15:40,금,49,33,40,39,18,22
2024-01-05,15:50,금,16,28,14,29,46,6
2024-01-05,16:00,금,46,19,22,11,46,7
2024-01-05,16:10,금,39,28,2,7,20,9
2024-01-05,16:20,금,6,41,30,34,47,28
2024-01-05,16:30,금,36,32,37,8,31,1
2024-01-05,16:40,금,30,39,5,17,4,46
2024-01-05,16:50,금,20,36,14,48,31,27
2024-01-05,17:00,금,35,22,22,38,35,28
2024-01-05,17:10,금,37,41,49,18,2,16
2024-01-05,17:20,금,8,17,22,42,13,35
2024-01-05,17:30,금,33,47,3,1,33,20
2024-01-05,17:40,금,12,14,8,42,13,18
2024-01-05,17:50,금,33,26,45,5,35,1
2024-01-05,18:00,금,38,17,6,17,25,34
2024-01-05,18:10,금,3,40,43,24,38,13
2024-01-05,18:20,금,29,6,43,17,19,37
2024-01-05,18:30,금,9,49,20,35,40,44
2024-01-05,18:40,금,46,35,8,10,2,8
2024-01-05,18:50,금,42,16,23,32,13,26
2024-01-05,19:00,금,47,40,11,33,21,30
2024-01-05,19:10,금,37,39,14,12,21,13
2024-01-05,19:20,금,24,15,5,13,1,13
2024-01-05,19:30,금,12,34,16,39,21,14
2024-01-05,19:40,금,1,12,14,30,32,23
2024-01-05,19:50,금,5,14,34,23,48,9
2024-01-05,20:00,금,44,31,18,44,41,8
2024-01-05,20:10,금,38,43,43,20,12,32
2024-01-05,20:20,금,5,18,5,25,10,40
2024-01-05,20:30,금,5,25,12,29,34,6
2024-01-05,20:40,금,16,44,13,39,39,10
2024-01-05,20:50,금,15,29,48,10,6,45
2024-01-05,21:00,금,20,3,8,28,41,43
2024-01-05,21:10,금,29,8,36,5,48,42
2024-01-05,21:20,금,15,35,7,38,24,10
2024-01-05,21:30,금,7,25,2,19,42,24
2024-01-05,21:40,금,14,28,43,47,47,45
2024-01-05,21:50,금,7,39,46,45,29,14
2024-01-05,22:00,금,24,48,32,37,1,1
2024-01-05,22:10,금,49,13,12,43,4,22
2024-01-05,22:20,금,37,18,23,46,38,38
2024-01-05,22:30,금,37,32,34,12,49,45
2024-01-05,22:40,금,40,9,30,45,6,33
2024-01-05,22:50,금,35,48,5,7,42,38
2024-01-05,23:00,금,43,30,35,3,36,2
2024-01-05,23:10,금,36,34,8,35,25,26
2024-01-05,23:20,금,8,6,19,9,29,30
2024-01-05,23:30,금,4,4,13,46,4,26
2024-01-05,23:40,금,7,44,33,42,29,49
2024-01-05,23:50,금,13,2,45,21,39,26
2024-01-06,00:00,토,15,36,8,47,18,4
2024-01-06,00:10,토,42,28,24,3,8,46
2024-01-06,00:20,토,37,44,28,40,49,14
2024-01-06,00:30,토,41,31,20,31,8,1
2024-01-06,00:40,토,12,44,9,46,32,19
2024-01-06,00:50,토,41,41,26,25,45,15
2024-01-06,01:00,토,8,5,35,9,31,37
2024-01-06,01:10,토,14,16,28,48,29,24
2024-01-06,01:20,토,16,14,20,18,16,18
2024-01-06,01:30,토,36,42,35,11,30,34
2024-01-06,01:40,토,11,37,48,16,12,25
2024-01-06,01:50,토,28,33,29,6,23,17
2024-01-06,02:00,토,48,36,25,45,35,23
2024-01-06,02:10,토,13,32,13,7,14,49
2024-01-06,02:20,토,25,28,12,25,23,18
2024-01-06,02:30,토,26,46,39,8,34,35
2024-01-06,02:40,토,7,41,20,35,30,24
2024-01-06,02:50,토,32,25,30,46,23,15
2024-01-06,03:00,토,13,39,40,34,13,30
2024-01-06,03:10,토,33,23,42,15,34,33
2024-01-06,03:20,토,30,17,29,49,36,8
2024-01-06,03:30,토,16,42,24,41,49,36
2024-01-06,03:40,토,43,46,36,2,15,25
2024-01-06,03:50,토,45,11,1,35,28,36
2024-01-06,04:00,토,26,18,31,6,36,4
2024-01-06,04:10,토,1,4,11,37,14,21
2024-01-06,04:20,토,19,28,47,7,29,34
2024-01-06,04:30,토,13,2,13,17,11,31
2024-01-06,04:40,토,5,23,5,12,3,46
2024-01-06,04:50,토,11,11,29,16,3,38
2024-01-06,05:00,토,47,25,11,6,21,32
2024-01-06,05:10,토,13,23,45,17,32,24
2024-01-06,05:20,토,44,34,4,41,7,20
2024-01-06,05:30,토,37,43,3,13,35,1
2024-01-06,05:40,토,46,1,13,19,16,43
2024-01-06,05:50,토,32,36,16,43,44,29
2024-01-06,06:00,토,45,45,19,7,5,34
2024-01-06,06:10,토,35,15,21,43,28,17
2024-01-06,06:20,토,6,10,48,33,43,28
2024-01-06,06:30,토,13,47,14,44,28,45
2024-01-06,06:40,토,31,4,29,12,32,43
2024-01-06,06:50,토,15,38,48,20,31,30
2024-01-06,07:00,토,2,29,44,38,1,4
2024-01-06,07:10,토,44,4,47,30,29,35
2024-01-06,07:20,토,22,9,20,34,28,25
2024-01-06,07:30,토,41,21,43,36,7,8
2024-01-06,07:40,토,42,34,14,9,27,42
2024-01-06,07:50,토,20,10,38,16,2,21
2024-01-06,08:00,토,39,16,15,29,21,37
2024-01-06,08:10,토,16,7,31,21,14,37
2024-01-06,08:20,토,45,35,26,36,48,27
2024-01-06,08:30,토,40,29,35,11,47,35
2024-01-06,08:40,토,23,8,29,18,21,25
2024-01-06,08:50,토,18,15,34,44,7,21
2024-01-06,09:00,토,12,41,13,24,15,42
2024-01-06,09:10,토,3,27,49,43,13,3
2024-01-06,09:20,토,48,21,32,26,23,11
2024-01-06,09:30,토,17,20,27,18,10,24
2024-01-06,09:40,토,24,47,28,44,40,26
2024-01-06,09:50,토,31,12,14,5,24,46
2024-01-06,10:00,토,44,21,40,22,31,34
2024-01-06,10:10,토,26,46,42,27,49,11
2024-01-06,10:20,토,32,16,34,47,13,2
2024-01-06,10:30,토,22,6,14,37,2,4
2024-01-06,10:40,토,18,41,11,42,34,44
2024-01-06,10:50,토,23,13,16,45,16,41
2024-01-06,11:00,토,12,34,21,32,31,39
2024-01-06,11:10,토,15,35,43,27,4,31
2024-01-06,11:20,토,16,14,22,23,26,30
2024-01-06,11:30,토,23,46,3,11,37,44
2024-01-06,11:40,토,47,46,26,31,16,49
2024-01-06,11:50,토,1,15,36,21,32,7
2024-01-06,12:00,토,26,44,20,24,41,31
2024-01-06,12:10,토,21,21,7,44,40,34
2024-01-06,12:20,토,40,19,40,19,24,21
2024-01-06,12:30,토,43,16,12,33,47,8
2024-01-06,12:40,토,27,10,14,38,35,3
2024-01-06,12:50,토,3,7,24,20,20,13
2024-01-06,13:00,토,44,46,7,33,46,9
2024-01-06,13:10,토,24,47,34,32,2,39
2024-01-06,13:20,토,6,38,47,48,48,26
2024-01-06,13:30,토,45,28,47,27,24,22
2024-01-06,13:40,토,6,33,8,45,18,37
2024-01-06,13:50,토,18,9,42,2,38,19
2024-01-06,14:00,토,45,2,8,12,42,9
2024-01-06,14:10,토,14,38,33,8,5,23
2024-01-06,14:20,토,44,39,16,29,29,40
2024-01-06,14:30,토,22,37,34,26,22,10
2024-01-06,14:40,토,23,42,27,25,45,29
2024-01-06,14:50,토,37,46,47,29,13,30
2024-01-06,15:00,토,11,14,42,44,9,41
2024-01-06,15:10,토,34,2,48,37,22,37
2024-01-06,15:20,토,17,11,43,11,42,24
2024-01-06,15:30,토,28,18,24,1,34,8
2024-01-06,15:40,토,9,16,33,24,42,34
2024-01-06,15:50,토,48,10,38,46,35,40
2024-01-06,16:00,토,5,34,39,7,15,6
2024-01-06,16:10,토,29,30,49,23,45,17
2024-01-06,16:20,토,49,11,15,3,21,17
2024-01-06,16:30,토,8,19,31,49,23,31
2024-01-06,16:40,토,14,46,41,49,34,10
2024-01-06,16:50,토,17,12,17,27,7,27
2024-01-06,17:00,토,47,30,26,17,5,24
2024-01-06,17:10,토,22,37,48,24,12,30
2024-01-06,17:20,토,32,9,20,24,3,18
2024-01-06,17:30,토,21,23,1,26,42,14
2024-01-06,17:40,토,38,31,37,47,11,2
2024-01-06,17:50,토,3,28,5,3,20,18
2024-01-06,18:00,토,41,49,3,30,31,17
2024-01-06,18:10,토,37,45,26,6,18,4
2024-01-06,18:20,토,12,4,44,6,14,38
2024-01-06,18:30,토,32,39,19,38,43,47
2024-01-06,18:40,토,43,30,2,5,29,25
2024-01-06,18:50,토,9,44,30,24,49,41
2024-01-06,19:00,토,20,6,26,26,33,28
2024-01-06,19:10,토,14,43,44,8,36,34
2024-01-06,19:20,토,31,48,11,17,39,1
2024-01-06,19:30,토,2,8,47,7,11,25
2024-01-06,19:40,토,47,24,6,35,31,3
2024-01-06,19:50,토,25,32,49,9,39,24
2024-01-06,20:00,토,5,45,29,2,42,22
2024-01-06,20:10,토,19,5,34,34,19,18
2024-01-06,20:20,토,47,31,41,48,19,32
2024-01-06,20:30,토,41,22,44,30,37,35
2024-01-06,20:40,토,44,7,40,39,21,48
2024-01-06,20:50,토,32,29,31,9,32,49
2024-01-06,21:00,토,8,27,30,13,2,45
2024-01-06,21:10,토,38,38,39,24,46,31
2024-01-06,21:20,토,15,12,47,3,32,11
2024-01-06,21:30,토,22,21,18,46,29,14
2024-01-06,21:40,토,49,10,38,1,16,24
2024-01-06,21:50,토,11,49,7,44,17,45
2024-01-06,22:00,토,48,28,39,22,46,28
2024-01-06,22:10,토,19,42,18,29,11,3
2024-01-06,22:20,토,45,46,49,47,21,23
2024-01-06,22:30,토,3,25,25,8,15,29
2024-01-06,22:40,토,36,40,5,47,4,7
2024-01-06,22:50,토,14,22,6,8,11,45
2024-01-06,23:00,토,30,16,31,22,1,24
2024-01-06,23:10,토,1,1,13,44,35,13
2024-01-06,23:20,토,19,34,2,40,31,27
2024-01-06,23:30,토,2,44,45,22,14,46
2024-01-06,23:40,토,21,49,9,12,10,41
2024-01-06,23:50,토,35,42,31,30,15,1
2024-01-07,00:00,일,17,1,17,15,29,8
2024-01-07,00:10,일,2,20,48,23,37,24
2024-01-07,00:20,일,47,30,17,30,4,1
2024-01-07,00:30,일,20,13,20,25,17,37
2024-01-07,00:40,일,32,30,21,34,15,33
2024-01-07,00:50,일,28,13,46,12,10,29
2024-01-07,01:00,일,21,43,33,7,29,21
2024-01-07,01:10,일,6,30,19,2,42,16
2024-01-07,01:20,일,33,38,37,21,15,25
2024-01-07,01:30,일,3,43,30,27,26,22
2024-01-07,01:40,일,22,13,33,33,27,22
2024-01-07,01:50,일,45,16,49,38,2,3
2024-01-07,02:00,일,49,20,6,40,32,39
2024-01-07,02:10,일,17,47,42,25,35,23
2024-01-07,02:20,일,45,12,42,5,9,40
2024-01-07,02:30,일,37,14,44,30,24,29
2024-01-07,02:40,일,27,8,2,32,13,42
2024-01-07,02:50,일,42,9,3,48,31,18
2024-01-07,03:00,일,2,17,39,22,45,41
2024-01-07,03:10,일,43,6,41,14,22,6
2024-01-07,03:20,일,48,46,21,40,34,25
2024-01-07,03:30,일,16,42,29,43,27,34
2024-01-07,03:40,일,19,44,8,33,43,7
2024-01-07,03:50,일,15,11,8,13,24,17
2024-01-07,04:00,일,46,25,18,45,28,17
2024-01-07,04:10,일,15,24,3,37,9,32
2024-01-07,04:20,일,49,34,39,23,25,3
2024-01-07,04:30,일,15,30,24,20,21,9
2024-01-07,04:40,일,44,3,33,16,12,45
2024-01-07,04:50,일,5,37,18,27,6,27
2024-01-07,05:00,일,21,36,22,10,2,30
2024-01-07,05:10,일,39,16,17,9,7,26
2024-01-07,05:20,일,45,1,14,25,5,6
2024-01-07,05:30,일,20,25,5,48,6,20
2024-01-07,05:40,일,14,16,41,36,46,37
2024-01-07,05:50,일,34,27,22,27,44,43
2024-01-07,06:00,일,37,3,42,13,8,49
2024-01-07,06:10,일,22,33,4,49,16,48
2024-01-07,06:20,일,18,36,39,41,49,40
2024-01-07,06:30,일,8,2,45,3,31,31
2024-01-07,06:40,일,20,11,13,42,31,23
2024-01-07,06:50,일,27,14,26,24,16,22
2024-01-07,07:00,일,28,14,48,43,1,43
2024-01-07,07:10,일,40,23,43,10,38,26
2024-01-07,07:20,일,21,13,35,32,45,10
2024-01-07,07:30,일,34,30,27,8,8,3
2024-01-07,07:40,일,6,38,32,29,16,27
2024-01-07,07:50,일,6,4,18,14,32,47
2024-01-07,08:00,일,1,42,17,19,21,30
2024-01-07,08:10,일,40,25,2,43,37,37
2024-01-07,08:20,일,30,14,7,30,29,32
2024-01-07,08:30,일,38,13,33,20,5,19
2024-01-07,08:40,일,8,14,2,20,41,27
2024-01-07,08:50,일,10,24,32,8,19,24
2024-01-07,09:00,일,27,40,9,46,25,23
2024-01-07,09:10,일,21,28,30,20,40,46
2024-01-07,09:20,일,31,49,41,41,37,29
2024-01-07,09:30,일,13,16,31,10,1,32
2024-01-07,09:40,일,41,47,1,26,25,36
2024-01-07,09:50,일,42,40,49,26,38,8
2024-01-07,10:00,일,26,20,19,23,27,21
2024-01-07,10:10,일,29,18,38,34,38,15
2024-01-07,10:20,일,2,28,42,9,34,9
2024-01-07,10:30,일,34,32,29,25,41,49
2024-01-07,10:40,일,16,42,38,34,19,48
2024-01-07,10:50,일,45,16,21,23,22,36
2024-01-07,11:00,일,1,41,43,42,3,19
2024-01-07,11:10,일,31,46,18,19,14,31
2024-01-07,11:20,일,2,21,47,27,15,24
2024-01-07,11:30,일,25,28,22,17,47,3
2024-01-07,11:40,일,12,30,19,8,2,18
2024-01-07,11:50,일,45,25,6,29,10,37
2024-01-07,12:00,일,31,17,25,11,12,24
2024-01-07,12:10,일,48,49,39,30,47,43
2024-01-07,12:20,일,45,44,21,31,34,42
2024-01-07,12:30,일,21,31,46,37,43,10
2024-01-07,12:40,일,30,18,42,47,15,22
2024-01-07,12:50,일,40,30,33,30,26,11
2024-01-07,13:00,일,26,20,6,25,17,4
2024-01-07,13:10,일,9,31,20,14,25,43
2024-01-07,13:20,일,21,9,34,32,17,30
2024-01-07,13:30,일,13,4,45,27,14,10
2024-01-07,13:40,일,27,9,47,49,41,27
2024-01-07,13:50,일,13,14,32,27,6,43
2024-01-07,14:00,일,16,24,31,47,3,24
2024-01-07,14:10,일,33,10,13,19,48,3
2024-01-07,14:20,일,32,38,48,23,6,40
2024-01-07,14:30,일,6,13,36,18,27,2
2024-01-07,14:40,일,24,10,10,14,36,11
2024-01-07,14:50,일,35,15,43,15,24,13
2024-01-07,15:00,일,48,13,19,22,4,8
2024-01-07,15:10,일,8,35,10,21,14,13
2024-01-07,15:20,일,39,26,43,11,23,32
2024-01-07,15:30,일,3,40,49,42,43,13
2024-01-07,15:40,일,41,33,11,28,4,45
2024-01-07,15:50,일,23,48,16,41,35,20
2024-01-07,16:00,일,6,46,48,37,35,26
2024-01-07,16:10,일,12,36,8,7,14,39
2024-01-07,16:20,일,35,14,38,34,23,9
2024-01-07,16:30,일,31,27,26,42,39,4
2024-01-07,16:40,일,38,9,5,47,10,27
2024-01-07,16:50,일,10,10,29,36,25,29
2024-01-07,17:00,일,45,27,49,9,34,31
2024-01-07,17:10,일,15,33,46,18,36,13
2024-01-07,17:20,일,19,40,1,28,25,34
2024-01-07,17:30,일,19,32,45,22,3,36
2024-01-07,17:40,일,43,48,43,8,47,46
2024-01-07,17:50,일,25,44,45,35,10,19
2024-01-07,18:00,일,33,37,11,40,32,25
2024-01-07,18:10,일,25,6,17,25,4,22
2024-01-07,18:20,일,19,16,25,43,47,23
2024-01-07,18:30,일,30,49,41,44,42,26
2024-01-07,18:40,일,28,27,13,27,18,9
2024-01-07,18:50,일,28,2,1,1,43,40
2024-01-07,19:00,일,32,8,9,14,37,20
2024-01-07,19:10,일,1,30,37,14,1,23
2024-01-07,19:20,일,25,37,32,4,34,12
2024-01-07,19:30,일,12,14,40,29,18,42
2024-01-07,19:40,일,9,4,30,40,6,21
2024-01-07,19:50,일,19,20,2,45,45,49
2024-01-07,20:00,일,24,45,31,46,30,35
2024-01-07,20:10,일,6,12,32,41,1,8
2024-01-07,20:20,일,23,35,12,3,27,36
2024-01-07,20:30,일,16,3,14,49,48,11
2024-01-07,20:40,일,17,37,11,43,45,18
2024-01-07,20:50,일,23,21,22,39,28,13
2024-01-07,21:00,일,44,8,37,32,46,41
2024-01-07,21:10,일,15,44,8,31,25,27
2024-01-07,21:20,일,47,4,26,31,3,13
2024-01-07,21:30,일,29,30,46,24,33,17
2024-01-07,21:40,일,23,32,8,37,7,6
2024-01-07,21:50,일,30,48,7,1,26,4
2024-01-07,22:00,일,10,22,34,4,42,43
2024-01-07,22:10,일,17,1,38,25,26,38
2024-01-07,22:20,일,32,13,44,7,23,40
2024-01-07,22:30,일,26,27,49,38,42,19
2024-01-07,22:40,일,35,20,41,40,24,21
2024-01-07,22:50,일,43,6,40,33,46,26
2024-01-07,23:00,일,28,26,24,4,37,40
2024-01-07,23:10,일,48,29,29,35,16,33
2024-01-07,23:20,일,2,18,45,26,30,40
2024-01-07,23:30,일,16,34,24,4,42,20
2024-01-07,23:40,일,23,2,27,20,2,7
2024-01-07,23:50,일,40,26,7,22,3,45
2024-01-08,00:00,월,40,31,15,27,38,14
2024-01-08,00:10,월,5,28,38,38,49,22
2024-01-08,00:20,월,46,13,20,44,10,4
2024-01-08,00:30,월,17,13,1,7,41,4
2024-01-08,00:40,월,23,9,2,11,40,32
2024-01-08,00:50,월,43,28,24,9,16,2
2024-01-08,01:00,월,14,31,45,23,48,41
2024-01-08,01:10,월,13,16,25,22,45,39
2024-01-08,01:20,월,11,19,49,14,48,44
2024-01-08,01:30,월,18,46,18,3,2,8
2024-01-08,01:40,월,47,28,33,8,45,47
2024-01-08,01:50,월,23,38,9,33,44,36
2024-01-08,02:00,월,35,28,20,37,47,30
2024-01-08,02:10,월,2,20,1,47,28,30
2024-01-08,02:20,월,34,11,14,25,26,4
2024-01-08,02:30,월,30,25,7,31,43,49
2024-01-08,02:40,월,49,16,14,40,43,45
2024-01-08,02:50,월,15,35,10,5,12,5
2024-01-08,03:00,월,27,3,17,13,7,37
2024-01-08,03:10,월,22,14,9,26,48,42
2024-01-08,03:20,월,11,10,46,22,32,26
2024-01-08,03:30,월,30,43,6,32,37,4
2024-01-08,03:40,월,16,11,27,46,14,26
2024-01-08,03:50,월,35,46,32,49,20,28
2024-01-08,04:00,월,45,3,23,36,32,31
2024-01-08,04:10,월,38,15,16,24,45,19
2024-01-08,04:20,월,14,41,27,18,46,16
2024-01-08,04:30,월,35,45,23,17,10,45
2024-01-08,04:40,월,30,4,21,30,12,2
2024-01-08,04:50,월,31,42,29,34,26,5
2024-01-08,05:00,월,22,48,42,25,33,41
2024-01-08,05:10,월,32,38,16,31,46,2
2024-01-08,05:20,월,24,22,16,20,10,11
2024-01-08,05:30,월,45,45,33,29,7,19
2024-01-08,05:40,월,1,22,43,48,25,37
2024-01-08,05:50,월,45,5,18,40,47,11
2024-01-08,06:00,월,28,3,36,5,14,18
2024-01-08,06:10,월,17,29,48,19,44,1
2024-01-08,06:20,월,15,39,40,1,35,24
2024-01-08,06:30,월,37,6,42,20,38,25
2024-01-08,06:40,월,49,10,46,42,33,4
2024-01-08,06:50,월,45,39,49,26,12,4
2024-01-08,07:00,월,9,33,21,48,8,15
2024-01-08,07:10,월,27,3,26,30,23,3
2024-01-08,07:20,월,39,6,13,35,39,2
2024-01-08,07:30,월,44,13,13,17,42,1
2024-01-08,07:40,월,28,27,16,45,27,4
2024-01-08,07:50,월,13,38,43,37,20,45
2024-01-08,08:00,월,30,11,46,42,47,41
2024-01-08,08:10,월,33,36,38,1,10,42
2024-01-08,08:20,월,13,37,48,43,15,31
2024-01-08,08:30,월,22,22,1,27,18,39
2024-01-08,08:40,월,48,2,35,11,13,43
2024-01-08,08:50,월,8,5,15,1,12,27
2024-01-08,09:00,월,37,10,3,6,28,5
2024-01-08,09:10,월,24,13,42,48,36,35
2024-01-08,09:20,월,9,17,25,47,5,16
2024-01-08,09:30,월,36,24,18,18,27,23
2024-01-08,09:40,월,3,26,8,9,9,49
2024-01-08,09:50,월,43,35,2,40,30,20
2024-01-08,10:00,월,12,45,29,18,48,38
2024-01-08,10:10,월,20,41,43,11,34,18
2024-01-08,10:20,월,34,46,9,31,49,42
2024-01-08,10:30,월,3,26,5,25,49,26
2024-01-08,10:40,월,6,27,49,42,20,28
2024-01-08,10:50,월,10,46,44,30,25,45
2024-01-08,11:00,월,36,43,30,3,39,49
2024-01-08,11:10,월,18,46,11,49,44,19
2024-01-08,11:20,월,46,5,43,47,15,13
2024-01-08,11:30,월,34,36,40,9,3,9
2024-01-08,11:40,월,36,1,45,46,1,41
2024-01-08,11:50,월,38,28,23,35,45,4
2024-01-08,12:00,월,37,20,29,26,17,17
2024-01-08,12:10,월,47,12,30,12,12,7
2024-01-08,12:20,월,22,11,12,23,9,44
2024-01-08,12:30,월,4,26,42,32,31,34
2024-01-08,12:40,월,1,32,31,14,25,38
2024-01-08,12:50,월,9,12,2,14,27,23
2024-01-08,13:00,월,35,45,10,22,47,26
2024-01-08,13:10,월,7,6,35,12,14,36
2024-01-08,13:20,월,31,8,49,16,41,23
2024-01-08,13:30,월,18,38,36,31,9,4
2024-01-08,13:40,월,38,32,8,28,25,44
2024-01-08,13:50,월,3,37,12,38,38,39
2024-01-08,14:00,월,2,1,7,16,48,27
2024-01-08,14:10,월,27,28,26,35,47,49
2024-01-08,14:20,월,49,8,11,38,10,45
2024-01-08,14:30,월,39,32,43,10,11,41
2024-01-08,14:40,월,39,49,18,25,32,8
2024-01-08,14:50,월,30,2,31,31,6,1
2024-01-08,15:00,월,10,13,40,6,7,20
2024-01-08,15:10,월,28,47,44,31,44,24
2024-01-08,15:20,월,35,43,4,10,44,27
2024-01-08,15:30,월,44,36,19,25,16,28
2024-01-08,15:40,월,6,26,25,30,12,44
2024-01-08,15:50,월,42,15,13,37,38,2
2024-01-08,16:00,월,34,12,43,5,15,41
2024-01-08,16:10,월,44,19,24,27,41,45
2024-01-08,16:20,월,26,25,41,46,2,11
2024-01-08,16:30,월,4,4,2,36,21,37
2024-01-08,16:40,월,26,30,33,8,10,42
2024-01-08,16:50,월,6,18,29,38,43,17
2024-01-08,17:00,월,11,9,12,48,13,39
2024-01-08,17:10,월,14,12,12,4,23,28
